trigger_gap_bps,base_fee_bps,start_concession_bps,concession_growth_bps_per_sec,max_fee_bps,outcome,pools_passing_acceptance,min_clear_rate,mean_clear_rate,mean_recapture_pct,std_recapture_pct,min_recapture_pct,max_recapture_pct,mean_gain_vs_v3_pp,min_gain_vs_v3_pp,mean_solver_payout_bps,total_trigger_events
10,30,100,1,2500,rejected: low clear rate,0,0.1004263382283278,0.27255485296864934,98.02011615269241,0.5608030699899014,97.28705467574598,98.64411213298611,65.11408155228425,45.100417471323844,197.98838473075926,8171
10,30,100,1,5000,rejected: low clear rate,0,0.1004263382283278,0.27255485296864934,98.02011615269241,0.5608030699899014,97.28705467574598,98.64411213298611,65.11408155228425,45.100417471323844,197.98838473075926,8171
10,30,100,1,500,rejected: low clear rate,0,0.1004263382283278,0.2704975967529253,97.87821120504215,0.42329065461314297,97.28705467574598,98.33210360100013,64.972176604634,45.100417471323844,212.1788794957849,8146
10,30,10,5,2500,rejected: low clear rate,0,0.1004263382283278,0.27255485296864934,95.20928767450243,2.6822471548752804,91.78789574169437,98.24138285258955,62.30325307409428,40.85784698604683,479.07123254975625,8171
10,30,10,5,5000,rejected: low clear rate,0,0.1004263382283278,0.27255485296864934,95.20928767450243,2.6822471548752804,91.78789574169437,98.24138285258955,62.30325307409428,40.85784698604683,479.07123254975625,8171
10,30,30,5,2500,rejected: low clear rate,0,0.1004263382283278,0.27255485296864934,95.01662980046083,2.678073504874022,91.6035777693193,98.04537116834545,62.11059520005267,40.663991866673435,498.337019953917,8171
10,30,30,5,5000,rejected: low clear rate,0,0.1004263382283278,0.27255485296864934,95.01662980046083,2.678073504874022,91.6035777693193,98.04537116834545,62.11059520005267,40.663991866673435,498.337019953917,8171
10,30,100,5,2500,rejected: low clear rate,0,0.1004263382283278,0.27255485296864934,94.34559298666291,2.661809555046033,90.96467038572713,97.36059784023516,61.43955838625475,39.98872775627054,565.4407013337093,8171
10,30,100,5,5000,rejected: low clear rate,0,0.1004263382283278,0.27255485296864934,94.34559298666291,2.661809555046033,90.96467038572713,97.36059784023516,61.43955838625475,39.98872775627054,565.4407013337093,8171
10,30,10,5,500,rejected: low clear rate,0,0.1004263382283278,0.2706390331160916,94.22649728993126,1.7318707255965642,91.78789574169437,96.14255420272309,61.3204626895231,40.85784698604683,577.3502710068744,8148
10,30,30,5,500,rejected: low clear rate,0,0.1004263382283278,0.2706390331160916,94.03453092617518,1.7280563014801964,91.6035777693193,95.94775855917992,61.12849632576702,40.663991866673435,596.5469073824829,8148
10,30,100,5,500,rejected: low clear rate,0,0.1004263382283278,0.2706390331160916,93.36627726522914,1.7134436568709395,90.96467038572713,95.26943200362575,60.46024266482098,39.98872775627054,663.3722734770859,8148
5,30,10,0.5,2500,rejected: low clear rate,0,0.0900212314225053,0.256435087046648,99.39034924286487,0.28941902392558855,99.0103522216013,99.71522718013469,66.48431464245672,46.642538350413325,60.96507571351198,8766
5,30,10,0.5,5000,rejected: low clear rate,0,0.0900212314225053,0.256435087046648,99.39034924286487,0.28941902392558855,99.0103522216013,99.71522718013469,66.48431464245672,46.642538350413325,60.96507571351198,8766
5,30,10,0.5,500,rejected: low clear rate,0,0.0900212314225053,0.2544117397125042,99.31649009634123,0.21819182346834962,99.0103522216013,99.55564967875364,66.41045549593306,46.642538350413325,68.35099036587715,8741
5,30,30,0.5,2500,rejected: low clear rate,0,0.0900212314225053,0.256435087046648,99.19143707551567,0.2886413010819413,98.81279744572248,99.51550370248562,66.2854024751075,46.443612638362715,80.85629244843437,8766
5,30,30,0.5,5000,rejected: low clear rate,0,0.0900212314225053,0.256435087046648,99.19143707551567,0.2886413010819413,98.81279744572248,99.51550370248562,66.2854024751075,46.443612638362715,80.85629244843437,8766
5,30,30,0.5,500,rejected: low clear rate,0,0.0900212314225053,0.2544117397125042,99.1176833283901,0.21748645285957305,98.81279744572248,99.35608914923654,66.21164872798194,46.443612638362715,88.2316671609905,8741
5,30,10,1,2500,rejected: low clear rate,0,0.0900212314225053,0.256435087046648,98.8871493848853,0.5750690895396777,98.13301298882975,99.53322968893502,65.98111478447714,45.96352896073372,111.28506151146925,8766
5,30,10,1,5000,rejected: low clear rate,0,0.0900212314225053,0.256435087046648,98.8871493848853,0.5750690895396777,98.13301298882975,99.53322968893502,65.98111478447714,45.96352896073372,111.28506151146925,8766
5,30,10,1,500,rejected: low clear rate,0,0.0900212314225053,0.2544117397125042,98.74021239332039,0.43330088197473676,98.13301298882975,99.21571012222411,65.83417779291223,45.96352896073372,125.9787606679613,8741
5,30,30,1,2500,rejected: low clear rate,0,0.0900212314225053,0.256435087046648,98.68866745250226,0.5742619403067987,97.9357940827803,99.33383926458419,65.7826328520941,45.76523627065894,131.13325474977486,8766
5,30,30,1,5000,rejected: low clear rate,0,0.0900212314225053,0.256435087046648,98.68866745250226,0.5742619403067987,97.9357940827803,99.33383926458419,65.7826328520941,45.76523627065894,131.13325474977486,8766
5,30,30,1,500,rejected: low clear rate,0,0.0900212314225053,0.2544117397125042,98.54193371598355,0.43266777580563204,97.9357940827803,99.01667890649777,65.63589911557538,45.76523627065894,145.80662840164553,8741
5,30,100,0.5,2500,rejected: low clear rate,0,0.0900212314225053,0.256435087046648,98.49723194106849,0.2859027469493697,98.12244949759068,98.81755676231914,65.59119734066033,45.75054110476956,150.27680589315088,8766
5,30,100,0.5,5000,rejected: low clear rate,0,0.0900212314225053,0.256435087046648,98.49723194106849,0.2859027469493697,98.12244949759068,98.81755676231914,65.59119734066033,45.75054110476956,150.27680589315088,8766
5,30,100,0.5,500,rejected: low clear rate,0,0.0900212314225053,0.2544117397125042,98.42431000178978,0.2154782313816516,98.12244949759068,98.6593520290487,65.51827540138163,45.75054110476956,157.56899982102158,8741
5,30,100,1,2500,rejected: low clear rate,0,0.0900212314225053,0.256435087046648,97.99610275537286,0.5717289705943859,97.2466216790513,98.63736006489674,65.0900681549647,45.0738783207811,200.38972446271416,8766
5,30,100,1,5000,rejected: low clear rate,0,0.0900212314225053,0.256435087046648,97.99610275537286,0.5717289705943859,97.2466216790513,98.63736006489674,65.0900681549647,45.0738783207811,200.38972446271416,8766
5,30,100,1,500,rejected: low clear rate,0,0.0900212314225053,0.2544117397125042,97.85067380386438,0.4313131348621431,97.2466216790513,98.32227443180831,64.94463920345622,45.0738783207811,214.9326196135621,8741
5,30,10,5,2500,rejected: low clear rate,0,0.0900212314225053,0.256435087046648,95.12921913158812,2.7072390448598616,91.6802418178176,98.22299884621981,62.22318453117995,40.762745734632084,487.0780868411893,8766
5,30,10,5,5000,rejected: low clear rate,0,0.0900212314225053,0.256435087046648,95.12921913158812,2.7072390448598616,91.6802418178176,98.22299884621981,62.22318453117995,40.762745734632084,487.0780868411893,8766
5,30,30,5,2500,rejected: low clear rate,0,0.0900212314225053,0.256435087046648,94.93805408063088,2.7020178624388254,91.49910528505036,98.02735914980066,62.032019480222715,40.57061270407008,506.1945919369124,8766
5,30,30,5,5000,rejected: low clear rate,0,0.0900212314225053,0.256435087046648,94.93805408063088,2.7020178624388254,91.49910528505036,98.02735914980066,62.032019480222715,40.57061270407008,506.1945919369124,8766
5,30,100,5,2500,rejected: low clear rate,0,0.0900212314225053,0.256435087046648,94.27217030329516,2.682064265934059,90.87133294008567,97.34391926920743,61.36613570288699,39.901300322954135,572.7829696704847,8766
5,30,100,5,5000,rejected: low clear rate,0,0.0900212314225053,0.256435087046648,94.27217030329516,2.682064265934059,90.87133294008567,97.34391926920743,61.36613570288699,39.901300322954135,572.7829696704847,8766
5,30,10,5,500,rejected: low clear rate,0,0.0900212314225053,0.25454948075933614,94.13442202562794,1.7370559653504463,91.6802418178176,95.99425291249005,61.228387425219786,40.762745734632084,586.5577974372054,8743
5,30,30,5,500,rejected: low clear rate,0,0.0900212314225053,0.25454948075933614,93.94405579330083,1.732275137926846,91.49910528505036,95.80048112126009,61.03802119289267,40.57061270407008,605.5944206699169,8743
5,30,100,5,500,rejected: low clear rate,0,0.0900212314225053,0.25454948075933614,93.28130507121499,1.7141854911862053,90.87133294008567,95.12538409695188,60.375270470806825,39.901300322954135,671.8694928785018,8743
