adaptive_calibration_error,benign_precision,benign_surcharge_usd,brier_score,classified_coverage,closes_gap_brier_score,closes_gap_count,closes_gap_mean_probability,closes_gap_observed_toxic_rate,confirmed_test_count,current_rule_benign_surcharge_usd,evaluation_scheme,expected_calibration_error,false_negative,false_positive,fold,log_loss,maximum_calibration_error,mean_toxicity_probability,method,observed_toxic_rate,taxed_dollar_resolution_rate,test_count,toxic_precision,toxic_precision_confidence_lower,toxic_precision_confidence_upper,toxic_recall,toxic_surcharge_available_usd,toxic_surcharge_capture_rate,toxic_surcharge_captured_usd,true_negative,true_positive,unresolved_surcharge_usd,unresolved_taxed_count,widens_gap_brier_score,widens_gap_count,widens_gap_mean_probability,widens_gap_observed_toxic_rate,worst_case_benign_surcharge_usd
0.18151187249056044,,0.0,0.20298713415376932,0.0504704875962361,0.02087290594834464,143,0.991155193382757,0.9790209790209791,1169,0.10608538876963862,rolling_chronological,0.166241933229371,0,0,2026-03_to_2026-04,0.5881712262681349,0.7116090552607383,0.45894777276762294,sign_offset,0.31308810949529514,6.511791295359799e-07,4285,1.0,0.9388706294732116,1.0,0.16120218579234974,863.805839109076,6.283790412691262e-07,0.0005427974850220343,0,59,833.5603936668383,478,0.2283695265839601,1026,0.38477071511853495,0.2202729044834308,833.5603936668383
0.1806450958788875,,0.0,0.20254932264056083,0.026518391787852865,0.020621090426347657,143,0.988086773467802,0.9790209790209791,1169,0.10608538876963862,rolling_chronological,0.16548434399726655,0,0,2026-03_to_2026-04,0.5853129900726554,0.7086161144229628,0.4583284334249663,sign_platt,0.31308810949529514,0.0560617763665464,4285,1.0,0.889744604539564,1.0,0.08469945355191257,863.805839109076,0.0044078878404077365,3.8075592546820975,0,31,64.10964746719003,195,0.2279057916528732,1026,0.38449271936441515,0.2202729044834308,64.10964746719003
0.25994265799795296,,0.0,0.18693807323657927,0.0,0.9661350351895691,1,0.9829216831414236,0.0,66,0.10606717617273395,rolling_pool_held_out,0.2379452146274394,0,0,2026-03_to_2026-04:eurc_usdc_500,0.5871937448950387,0.9829216831414236,0.33118902133182115,global_offset,0.2878787878787879,0.0,781,,0.0,1.0,0.0,211.42534870690633,0.0,0.0,0,0,548.1150567223891,6,0.17495042766807173,65,0.3211623649962888,0.2923076923076923,548.1150567223891
0.26243495269159783,,0.0,0.1892958269862126,0.0,0.9498188965939136,1,0.974586525965711,0.0,66,0.10606717617273395,rolling_pool_held_out,0.24098933138472275,0,0,2026-03_to_2026-04:eurc_usdc_500,0.5868565929407507,0.974586525965711,0.3317243437767897,global_platt,0.2878787878787879,,781,,0.0,1.0,0.0,211.42534870690633,0.0,0.0,0,0,0.0,0,0.17759547206917103,65,0.3218341563584986,0.2923076923076923,0.0
0.4578387363671091,,0.0,0.33514613762976087,0.0,0.9923659005368793,1,0.9961756373937677,0.0,66,0.10606717617273395,rolling_pool_held_out,0.503459311193919,0,0,2026-03_to_2026-04:eurc_usdc_500,0.9170479764260241,0.9961756373937677,0.681720011414249,identity,0.2878787878787879,0.0,781,,0.0,1.0,0.0,211.42534870690633,0.0,0.0,0,0,848.7193374635583,19,0.3250350643542667,65,0.6768822325530256,0.2923076923076923,848.7193374635583
0.2573764779691303,,0.0,0.18729054161102934,0.0,0.993665506892727,1,0.9968277217717849,0.0,66,0.10606717617273395,rolling_pool_held_out,0.2344110098968434,0,0,2026-03_to_2026-04:eurc_usdc_500,0.6119675906869548,0.9968277217717849,0.3253256590229562,sign_offset,0.2878787878787879,0.0,781,,0.0,1.0,0.0,211.42534870690633,0.0,0.0,0,0,750.9650006215644,13,0.17488477291438786,65,0.3149948580575896,0.2923076923076923,750.9650006215644
0.26863110718331473,,0.0,0.204675505154234,0.0,0.9810171629295398,1,0.9904631052843613,0.0,66,0.10606717617273395,rolling_pool_held_out,0.22211292020801465,0,0,2026-03_to_2026-04:eurc_usdc_500,0.6331197980080498,0.9904631052843613,0.3106161877247293,sign_platt,0.2878787878787879,0.0,781,,0.0,1.0,0.0,211.42534870690633,0.0,0.0,0,0,71.00600867181068,7,0.19273178734230623,65,0.3001570043776581,0.2923076923076923,71.00600867181068
0.26449032356347796,,0.0,0.20386807597743614,0.05417956656346749,0.0008622493592720318,133,0.9757691440813027,1.0,646,0.0,rolling_pool_held_out,0.2650485071911299,0,0,2026-03_to_2026-04:paxg_usdc_500,0.570419156058437,0.8454176994570135,0.5786005076951957,global_offset,0.3235294117647059,0.44296775225297197,1678,1.0,0.9010990076755959,0.9999999999999999,0.1674641148325359,205.7365098256804,1.5551106771016878e-07,3.199430430995519e-05,0,35,4.0232859286558144e-05,68,0.25649921621177496,513,0.47563086122472353,0.14814814814814814,4.0232859286558144e-05
0.2754909373139289,,0.0,0.2202279366052211,0.0,0.00012881536866340043,133,0.991204682157597,1.0,646,0.0,rolling_pool_held_out,0.2729279018467433,0,0,2026-03_to_2026-04:paxg_usdc_500,0.6087817590098136,0.8476672295119927,0.5956426633813059,global_platt,0.3235294117647059,,1678,,0.0,1.0,0.0,205.7365098256804,0.0,0.0,0,0,0.0,0,0.277290671740625,513,0.49308954740226746,0.14814814814814814,0.0
0.4761852410042183,,0.0,0.39444177329487135,0.14551083591331268,7.585180261868145e-05,133,0.9928431610673935,1.0,646,0.0,rolling_pool_held_out,0.4734061614049403,0,0,2026-03_to_2026-04:paxg_usdc_500,1.0300298817756122,0.6641562788305612,0.7969355731696461,identity,0.3235294117647059,0.3452485869455673,1678,1.0,0.9607379237084551,0.9999999999999999,0.44976076555023925,205.7365098256804,5.485192009697151e-07,0.00011285042597988015,0,94,0.00021401673654285135,306,0.496684789978048,513,0.7461447170480079,0.14814814814814814,0.00021401673654285135
0.26578006238602453,,0.0,0.20470453084109008,0.05417956656346749,0.0008622493592720318,133,0.9757691440813027,1.0,646,0.0,rolling_pool_held_out,0.2663382460136765,0,0,2026-03_to_2026-04:paxg_usdc_500,0.5722325842052751,0.8463245563083754,0.5798902465177422,sign_offset,0.3235294117647059,0.44296775225297197,1678,1.0,0.9010990076755959,0.9999999999999999,0.1674641148325359,205.7365098256804,1.5551106771016878e-07,3.199430430995519e-05,0,35,4.0232859286558144e-05,68,0.2575525297437837,513,0.47725497677904144,0.14814814814814814,4.0232859286558144e-05
0.28482758597009483,,0.0,0.23116514920434392,0.0,0.00012881536866340043,133,0.991204682157597,1.0,646,0.0,rolling_pool_held_out,0.28218260444431753,0,0,2026-03_to_2026-04:paxg_usdc_500,0.6387854707899228,0.875211179754632,0.6049793120374719,sign_platt,0.3235294117647059,,1678,,0.0,1.0,0.0,205.7365098256804,0.0,0.0,0,0,0.0,0,0.2910634579765574,513,0.504846808672995,0.14814814814814814,0.0
0.1562769963158794,,0.0,0.230373759035189,0.0,0.22097054245934722,9,0.9823963463798735,0.7777777777777778,457,1.8212596904661513e-05,rolling_pool_held_out,0.1558542459069028,0,0,2026-03_to_2026-04:weth_usdc_3000,0.6720611917910665,0.6136583184407938,0.4184720102426754,global_offset,0.30196936542669583,0.0,1826,,0.0,1.0,0.0,446.6439805764893,0.0,0.0,0,0,77.45806698665174,162,0.23056266293961442,448,0.4071431731327763,0.2924107142857143,77.45806698665174
0.1620525323558613,,0.0,0.23324164180339135,0.0,0.22161941804399,9,0.9897570260645543,0.7777777777777778,457,1.8212596904661513e-05,rolling_pool_held_out,0.16315678299542116,0,0,2026-03_to_2026-04:weth_usdc_3000,0.6844804638433175,0.6495451097294571,0.4202210319373738,global_platt,0.30196936542669583,,1826,,0.0,1.0,0.0,446.6439805764893,0.0,0.0,0,0,0.0,0,0.23347512397712933,448,0.4087794606267832,0.2924107142857143,0.0
0.3954715338302416,,0.0,0.3745820326409843,0.010940919037199124,0.22177106444318892,9,0.9949320429562805,0.7777777777777778,457,1.8212596904661513e-05,rolling_pool_held_out,0.40883542034520665,0,0,2026-03_to_2026-04:weth_usdc_3000,0.9995060221516799,0.5105200205327312,0.6974408992569373,identity,0.30196936542669583,0.024354416863060332,1826,1.0,0.5655175352168251,1.0,0.036231884057971016,446.6439805764893,0.008523982664228163,3.807185547515855,0,5,152.5170479138248,422,0.3776518958413865,448,0.6914645146736916,0.2924107142857143,152.5170479138248
0.15568400170031027,,0.0,0.23017432656063871,0.006564551422319475,0.22130723059277102,9,0.9885375239465023,0.7777777777777778,457,1.8212596904661513e-05,rolling_pool_held_out,0.15685281155923722,0,0,2026-03_to_2026-04:weth_usdc_3000,0.6734438217431558,0.6130558651875375,0.41777451246339636,sign_offset,0.30196936542669583,5.728774622508191e-06,1826,1.0,0.4385029682449546,1.0,0.021739130434782608,446.6439805764893,1.0749725669711246e-06,0.00048013002632250987,0,3,83.80976865094209,314,0.2303524601849932,448,0.40630829125056606,0.2924107142857143,83.80976865094209
0.16375186197493313,,0.0,0.23399855049153392,0.006564551422319475,0.2184906149393779,9,0.9914389679678709,0.7777777777777778,457,1.8212596904661513e-05,rolling_pool_held_out,0.16484100086552414,0,0,2026-03_to_2026-04:weth_usdc_3000,0.6801061868739188,0.6578895463851131,0.42102481353306953,sign_platt,0.30196936542669583,6.657864973382044e-06,1826,1.0,0.4385029682449546,1.0,0.021739130434782608,446.6439805764893,1.0749725669711246e-06,0.00048013002632250987,0,3,72.11423355702743,211,0.2343100938396799,448,0.40956560060915603,0.2924107142857143,72.11423355702743
0.09364098613040317,,0.0,0.1920427093435774,0.0,0.012550124647450622,118,0.9431430950034378,0.9915254237288136,796,7.038680237957962e-05,rolling_chronological,0.08554378417375964,0,0,2026-04_to_2026-05,0.5807341638187234,0.30142643090012317,0.3271372258277981,global_offset,0.39949748743718594,,3053,,0.0,1.0,0.0,435.15384117980676,0.0,0.0,0,0,0.0,0,0.22328183175381772,678,0.21992676482082835,0.29646017699115046,0.0
0.09441327667147437,,0.0,0.19051411745864316,0.0,0.03777977823291546,118,0.8340316993470549,0.9915254237288136,796,7.038680237957962e-05,rolling_chronological,0.08381688645759688,0,0,2026-04_to_2026-05,0.5728879167430209,0.3392150245043114,0.3236986840709315,global_platt,0.39949748743718594,,3053,,0.0,1.0,0.0,435.15384117980676,0.0,0.0,0,0,0.0,0,0.21709620009674913,678,0.23487966371314012,0.29646017699115046,0.0
0.30358450073400667,,0.0,0.30478466554605854,0.08542713567839195,0.008494558337883635,118,0.9920887659899189,0.9915254237288136,796,7.038680237957962e-05,rolling_chronological,0.311276924956757,0,0,2026-04_to_2026-05,0.8037864523254732,0.531660284463895,0.7030819881711926,identity,0.39949748743718594,7.047296263231347e-05,3053,1.0,0.9465286634799296,1.0,0.2138364779874214,435.15384117980676,7.515268726010103e-05,0.03270298053621769,0,68,464.0173286158738,471,0.35635138036990016,678,0.6527828734475796,0.29646017699115046,464.0173286158738
0.09026208905288018,,0.0,0.19181758961883336,0.02386934673366834,0.009250868162378249,118,0.9737651671726327,0.9915254237288136,796,7.038680237957962e-05,rolling_chronological,0.08287948216331373,0,0,2026-04_to_2026-05,0.5783731241093092,0.30297211576181915,0.32872586629672285,sign_offset,0.39949748743718594,5.294931193268154e-05,3053,1.0,0.8318207759473837,1.0,0.059748427672955975,435.15384117980676,1.8443473281218913e-05,0.008025748243019545,0,19,151.56614868528473,157,0.2235917387808713,678,0.21646238915312785,0.29646017699115046,151.56614868528473
0.07472148472605131,,0.0,0.1834258963802251,0.0,0.008572161037091117,118,0.9786275980017171,0.9915254237288136,796,7.038680237957962e-05,rolling_chronological,0.06383974693889209,0,0,2026-04_to_2026-05,0.5357281035816274,0.07270574502590077,0.4595132558941751,sign_platt,0.39949748743718594,,3053,,0.0,1.0,0.0,435.15384117980676,0.0,0.0,0,0,0.0,0,0.21385766742814522,678,0.36916592201705123,0.29646017699115046,0.0
0.5561559048146483,,0.0,0.4958630688545886,0.0,0.05471200290284586,2,0.7660940297836631,1.0,96,0.0,rolling_pool_held_out,0.5561559048146483,0,0,2026-04_to_2026-05:eurc_usdc_500,1.4235385217380447,0.6552498940778934,0.17301076185201839,global_offset,0.7291666666666666,,548,,0.0,1.0,0.0,140.98510145979066,0.0,0.0,0,0,0.0,0,0.5052492617471789,94,0.16039196891730254,0.723404255319149,0.0
0.5358917297651761,,0.0,0.4743334975051545,0.0,0.1358989741234499,2,0.6313552195901183,1.0,96,0.0,rolling_pool_held_out,0.5358917297651761,0,0,2026-04_to_2026-05:eurc_usdc_500,1.2876085554993593,0.6087832868830074,0.19327493690149064,global_platt,0.7291666666666666,,548,,0.0,1.0,0.0,140.98510145979066,0.0,0.0,0,0,0.0,0,0.4815342320451908,94,0.18395407982300915,0.723404255319149,0.0
0.20800528683055158,,0.0,0.22894074029386516,0.0,0.0014792899408284004,2,0.9615384615384616,1.0,96,0.0,rolling_pool_held_out,0.17274619668329153,0,0,2026-04_to_2026-05:eurc_usdc_500,0.652693620730129,0.44744318181818177,0.5564204699833751,identity,0.7291666666666666,0.0,548,,0.0,1.0,0.0,140.98510145979066,0.0,0.0,0,0,346.4056653713462,10,0.23378034562052552,94,0.5478009382481606,0.723404255319149,346.4056653713462
0.5566021423862696,,0.0,0.4989977331600027,0.0,0.006912573733270876,2,0.9168581108389346,1.0,96,0.0,rolling_pool_held_out,0.5566021423862696,0,0,2026-04_to_2026-05:eurc_usdc_500,1.435708805719554,0.6605126667698992,0.17256452428039712,sign_offset,0.7291666666666666,0.0,548,,0.0,1.0,0.0,140.98510145979066,0.0,0.0,0,0,122.16024171851588,8,0.5094676301690821,94,0.15672849052383248,0.723404255319149,122.16024171851588
0.3436117586695124,,0.0,0.31631108463830876,0.0,0.00017938253217013778,2,0.9866066235709535,1.0,96,0.0,rolling_pool_held_out,0.34361175866951243,0,0,2026-04_to_2026-05:eurc_usdc_500,0.8255927662826129,0.3506376816959053,0.3855549079971543,sign_platt,0.7291666666666666,,548,,0.0,1.0,0.0,140.98510145979066,0.0,0.0,0,0,0.0,0,0.32303729106609896,94,0.37276657362324367,0.723404255319149,0.0
0.14362991307683506,,0.0,0.1305724394830091,0.0,0.0017903046885586007,89,0.9632552757130763,1.0,328,0.0,rolling_pool_held_out,0.15278688986831288,0,0,2026-04_to_2026-05:paxg_usdc_500,0.40309179943642137,0.27557226199172424,0.523090057785775,global_offset,0.3902439024390244,0.0,1240,,0.0,1.0,0.0,186.23872087843125,0.0,0.0,0,0,5.419551637981934,21,0.17852896666587978,239,0.35917916073334905,0.16317991631799164,5.419551637981934
0.21005379912051073,,0.0,0.16122827954879185,0.0,0.17422456390127816,89,0.5851703972367926,1.0,328,0.0,rolling_pool_held_out,0.22583681034923045,0,0,2026-04_to_2026-05:paxg_usdc_500,0.5082847562459671,0.46287584376391255,0.38748962606090387,global_platt,0.3902439024390244,,1240,,0.0,1.0,0.0,186.23872087843125,0.0,0.0,0,0,0.0,0,0.15638865901585763,239,0.3138762844933135,0.16317991631799164,0.0
0.4143516036613978,,0.0,0.3378608332851696,0.13414634146341464,6.15339941256089e-05,89,0.9932365362239015,1.0,328,0.0,rolling_pool_held_out,0.4123914858549986,0,0,2026-04_to_2026-05:paxg_usdc_500,0.8836009648028035,0.6516247737481365,0.8026353882940229,identity,0.3902439024390244,9.307697073211015e-06,1240,1.0,0.9197043962415192,1.0,0.34375,186.23872087843125,9.489866254205315e-07,0.00017673805524905876,0,44,18.98819964107489,220,0.46365220415087216,239,0.7316583917845703,0.16317991631799164,18.98819964107489
0.14752552344548484,,0.0,0.1322533454122187,0.0,0.0017903046885586007,89,0.9632552757130763,1.0,328,0.0,rolling_pool_held_out,0.15668250023696267,0,0,2026-04_to_2026-05:paxg_usdc_500,0.40674612908777474,0.2817974220410885,0.5269856681544248,sign_offset,0.3902439024390244,0.0,1240,,0.0,1.0,0.0,186.23872087843125,0.0,0.0,0,0,5.419551637981934,21,0.1808358166440419,239,0.3645254377246341,0.16317991631799164,5.419551637981934
0.2049827301865973,,0.0,0.1595239516109069,0.0,0.17422456390127816,89,0.5851703972367926,1.0,328,0.0,rolling_pool_held_out,0.21405810835285247,0,0,2026-04_to_2026-05:paxg_usdc_500,0.50460716036883,0.46287584376391255,0.3791810678289168,sign_platt,0.3902439024390244,,1240,,0.0,1.0,0.0,186.23872087843125,0.0,0.0,0,0,0.0,0,0.15404966502578957,239,0.30247374432556556,0.16317991631799164,0.0
0.11349130984506983,,0.0,0.19992969904670468,0.0,0.0390424250110362,27,0.9517581018591591,0.9629629629629629,372,7.038680237957962e-05,rolling_pool_held_out,0.11497454199435544,0,0,2026-04_to_2026-05:weth_usdc_3000,0.6143398707676554,0.5245435979133148,0.2090893353162205,global_offset,0.3225806451612903,,1265,,0.0,1.0,0.0,107.93001884158483,0.0,0.0,0,0,0.0,0,0.21252087701471356,345,0.1509674318476427,0.27246376811594203,0.0
0.10153081768054638,,0.0,0.19613441694212375,0.0,0.047575418289003,27,0.8890973543708308,0.9629629629629629,372,7.038680237957962e-05,rolling_pool_held_out,0.0985787781362915,0,0,2026-04_to_2026-05:weth_usdc_3000,0.5933215373301701,0.5791430004165921,0.22460994393896971,global_platt,0.3225806451612903,,1265,,0.0,1.0,0.0,107.93001884158483,0.0,0.0,0,0,0.0,0,0.20776077335845491,345,0.17260658138343277,0.27246376811594203,0.0
0.3919182662167547,,0.0,0.35715666792942175,0.06720430107526881,0.03693976187161677,27,0.996286613721427,0.9629629629629629,372,7.038680237957962e-05,rolling_pool_held_out,0.39661522620650386,0,0,2026-04_to_2026-05:weth_usdc_3000,0.9327324338347512,0.5529801324503312,0.7144989113780451,identity,0.3225806451612903,0.00032907669242611236,1265,1.0,0.8668077490609515,0.9999999999999999,0.20833333333333334,107.93001884158483,0.0003013400715629322,0.03252363960151179,0,25,98.80048504822688,316,0.3822171214469891,345,0.6924459607598673,0.27246376811594203,98.80048504822688
0.11852085540374512,,0.0,0.20163477209646102,0.0,0.03688426000869357,27,0.992274457315947,0.9629629629629629,372,7.038680237957962e-05,rolling_pool_held_out,0.12277574974530732,0,0,2026-04_to_2026-05:weth_usdc_3000,0.6245740001410608,0.5420447193332412,0.2040597897575452,sign_offset,0.3225806451612903,,1265,,0.0,1.0,0.0,107.93001884158483,0.0,0.0,0,0,0.0,0,0.21452829043376456,345,0.14237342447036594,0.27246376811594203,0.0
0.09635189727967719,,0.0,0.19159671425063268,0.0,0.0365826566921417,27,0.9932509389387618,0.9629629629629629,372,7.038680237957962e-05,rolling_pool_held_out,0.07098376664515772,0,0,2026-04_to_2026-05:weth_usdc_3000,0.5688063987133494,0.0741686546105858,0.393564411806448,sign_platt,0.3225806451612903,,1265,,0.0,1.0,0.0,107.93001884158483,0.0,0.0,0,0,0.0,0,0.20372824918999283,345,0.34663242272652783,0.27246376811594203,0.0
0.13977463392892706,,0.0,0.2538625055863188,0.009318578916715201,0.0006672549525692887,90,0.9777075723342034,1.0,1717,0.0,rolling_chronological,0.14508027222742215,0,0,2026-05_to_2026-06,0.7067637935622462,0.371894449935675,0.3176024986817039,global_offset,0.45544554455445546,1.3822418555354903e-05,6715,1.0,0.8063923194655637,1.0,0.020460358056265986,2000.8888666260482,1.2940159296954097e-06,0.0025891820669643,0,16,187.31499613018164,400,0.2678683891493412,1627,0.2810877742633113,0.4253226797787339,187.31499613018164
0.13082996637842392,,0.0,0.2490049387152507,0.0,0.004220490464431922,90,0.9401264701356162,1.0,1717,0.0,rolling_chronological,0.12986027499938094,0,0,2026-05_to_2026-06,0.692180320789235,0.3296547191288435,0.3271003415738364,global_platt,0.45544554455445546,,6715,,0.0,1.0,0.0,2000.8888666260482,0.0,0.0,0,0,0.0,0,0.2625455658465191,1627,0.29318986119856894,0.4253226797787339,0.0
0.19449711271100031,,0.0,0.2697671437555472,0.022714036109493303,3.769770207979086e-05,90,0.9947469441881326,1.0,1717,0.0,rolling_chronological,0.20058350136952705,0,0,2026-05_to_2026-06,0.7293047392113232,0.3651345256849844,0.6315010168481292,identity,0.45544554455445546,5.5345251150495335e-06,6715,1.0,0.9103331462924287,1.0,0.049872122762148335,2000.8888666260482,1.3817933357800078e-06,0.002764814901540286,0,39,499.55498297129515,1146,0.28468764169335425,1627,0.6114075113406919,0.4253226797787339,499.55498297129515
0.14181381393454284,,0.0,0.2548662709907759,0.0168899242865463,3.981542539246364e-05,90,0.994600992215277,1.0,1717,0.0,rolling_chronological,0.14782565835205855,0,0,2026-05_to_2026-06,0.7087929274468039,0.3746342053793382,0.31463494285329663,sign_offset,0.45544554455445546,7.221338874284171e-06,6715,1.0,0.8830302015002593,1.0,0.0370843989769821,2000.8888666260482,1.348000371342634e-06,0.002697198935227255,0,29,373.5013000767251,823,0.26896238715603993,1627,0.2770215781067827,0.4253226797787339,373.5013000767251
0.09084472512120055,,0.0,0.2399362737854175,0.0,1.5833251546127686e-07,90,0.9999046702087457,1.0,1717,0.0,rolling_chronological,0.08882248017201173,0,0,2026-05_to_2026-06,0.6642652901217688,0.09373055855816304,0.36662306438244374,sign_platt,0.45544554455445546,,6715,,0.0,1.0,0.0,2000.8888666260482,0.0,0.0,0,0,0.0,0,0.2532087079530642,1627,0.33159212122057086,0.4253226797787339,0.0
0.5106308742813267,,0.0,0.4860319515772213,0.0,0.0008065748099477186,6,0.9715997392626807,1.0,82,0.0,rolling_pool_held_out,0.5181708334691184,0,0,2026-05_to_2026-06:eurc_usdc_500,1.358932270086187,0.7528813576991796,0.23327156474306354,global_offset,0.7439024390243902,0.0,570,,0.0,1.0,0.0,249.10880290410773,0.0,0.0,0,0,121.27258162733524,12,0.5243392181641113,76,0.1749824983336201,0.7236842105263158,121.27258162733524
0.5079889387392111,,0.0,0.4820017099331774,0.0,0.0012147524264758418,6,0.9651467013544508,1.0,82,0.0,rolling_pool_held_out,0.5154915618844533,0,0,2026-05_to_2026-06:eurc_usdc_500,1.3379494263054816,0.7483144112494773,0.23591350028517918,global_platt,0.7439024390243902,,570,,0.0,1.0,0.0,249.10880290410773,0.0,0.0,0,0,0.0,0,0.519958574999496,76,0.17834245809549984,0.7236842105263158,0.0
0.2598085476802523,,0.0,0.2678141806056074,0.0,2.4029219530949463e-05,6,0.9950980392156863,1.0,82,0.0,rolling_pool_held_out,0.26356506179072847,0,0,2026-05_to_2026-06:eurc_usdc_500,0.7230702151876532,0.5638888888888889,0.5664108788050709,identity,0.7439024390243902,0.0,570,,0.0,1.0,0.0,249.10880290410773,0.0,0.0,0,0,147.9312015467329,15,0.28895550834661343,76,0.5325671556147592,0.7236842105263158,147.9312015467329
0.5131542016212499,,0.0,0.4899679830757835,0.0,4.425311726787893e-05,6,0.9933476983480994,1.0,82,0.0,rolling_pool_held_out,0.5205280068405467,0,0,2026-05_to_2026-06:eurc_usdc_500,1.3737008462559246,0.7569052801025669,0.23074823740314035,sign_offset,0.7439024390243902,0.0,570,,0.0,1.0,0.0,249.10880290410773,0.0,0.0,0,0,121.27258162733524,12,0.5286461722830347,76,0.17054301680222253,0.7236842105263158,121.27258162733524
0.47776826381458176,,0.0,0.43780646919772703,0.0,7.821679709300804e-05,6,0.9911559739319126,1.0,82,0.0,rolling_pool_held_out,0.4777682638145818,0,0,2026-05_to_2026-06:eurc_usdc_500,1.1363167203898084,0.7367791877280386,0.2661341752098084,sign_platt,0.7439024390243902,,570,,0.0,1.0,0.0,249.10880290410773,0.0,0.0,0,0,0.0,0,0.47236396280830345,76,0.20889561215280023,0.7236842105263158,0.0
0.09328181490335917,,0.0,0.21174752806183253,0.019184652278177457,0.000573816006847761,72,0.9795202382099819,1.0,417,0.0,rolling_pool_held_out,0.0787076430975753,0,0,2026-05_to_2026-06:paxg_usdc_500,0.5901753272176914,0.25060512847072397,0.5715628508415096,global_offset,0.5371702637889688,0.22271911471153566,1686,1.0,0.6755924351161198,1.0,0.03571428571428571,1127.413581956054,5.8370372273429196e-08,6.580755048489515e-05,0,8,0.00022966574362427304,109,0.2558185636211337,345,0.4864239178254806,0.4405797101449275,0.00022966574362427304
0.07475399410827677,,0.0,0.20657961813378978,0.0,0.006129267516268983,72,0.9270818913581272,1.0,417,0.0,rolling_pool_held_out,0.0596328685020984,0,0,2026-05_to_2026-06:paxg_usdc_500,0.5848512024313064,0.2552188547039881,0.5371154827002164,global_platt,0.5371702637889688,,1686,,0.0,1.0,0.0,1127.413581956054,0.0,0.0,0,0,0.0,0,0.24841273478440282,345,0.455731188719435,0.4405797101449275,0.0
0.2525661648218609,,0.0,0.2849421213497881,0.06474820143884892,5.3070719326923064e-05,72,0.9938034778459554,1.0,417,0.0,rolling_pool_held_out,0.253864421813524,0,0,2026-05_to_2026-06:paxg_usdc_500,0.7701761604612714,0.400600895732816,0.7889636151860985,identity,0.5371702637889688,0.28893340791308325,1686,1.0,0.8754449702581328,0.9999999999999998,0.12053571428571429,1127.413581956054,1.9914038574421822e-07,0.00022451357560399938,0,27,0.0005525290558646933,248,0.34439722756831914,345,0.746214426457085,0.4405797101449275,0.0005525290558646933
0.09312816418427375,,0.0,0.21169672090789296,0.019184652278177457,0.000573816006847761,72,0.9795202382099819,1.0,417,0.0,rolling_pool_held_out,0.07826219151028498,0,0,2026-05_to_2026-06:paxg_usdc_500,0.5900741236330919,0.25097680229373776,0.5710462299326696,sign_offset,0.5371702637889688,0.22271911471153566,1686,1.0,0.6755924351161198,1.0,0.03571428571428571,1127.413581956054,5.8370372273429196e-08,6.580755048489515e-05,0,8,0.00022966574362427304,109,0.2557571532350676,345,0.4857994803791436,0.4405797101449275,0.00022966574362427304
0.08283991223748495,,0.0,0.20500386940877907,0.0,0.006129267516268983,72,0.9270818913581272,1.0,417,0.0,rolling_pool_held_out,0.04646109553231155,0,0,2026-05_to_2026-06:paxg_usdc_500,0.5809359350424628,0.11301548013541951,0.49353029085685585,sign_platt,0.5371702637889688,,1686,,0.0,1.0,0.0,1127.413581956054,0.0,0.0,0,0,0.0,0,0.24650813415156378,345,0.40304995683919925,0.4405797101449275,0.0
0.08975801444586293,,0.0,0.2475335122031969,0.006568144499178982,0.0009363742243322566,12,0.981233106237103,1.0,1218,0.0,rolling_pool_held_out,0.08975801444586291,0,0,2026-05_to_2026-06:weth_usdc_3000,0.694262495957142,0.21952179372348862,0.31828796256563135,global_offset,0.40804597701149425,3.801141676090192e-05,4459,1.0,0.6755924351161198,1.0,0.01609657947686117,624.3664817658863,4.041495804423362e-06,0.0025233745164794054,0,8,66.38212448935681,312,0.24998721506865823,1206,0.3116914934743729,0.4021558872305141,66.38212448935681
0.06745422540620183,,0.0,0.24239048876337244,0.0,0.007702212355197427,12,0.9302193128540548,1.0,1218,0.0,rolling_pool_held_out,0.06658702276599578,0,0,2026-05_to_2026-06:weth_usdc_3000,0.6788209849689184,0.23190938841820302,0.34145895424549844,global_platt,0.40804597701149425,,4459,,0.0,1.0,0.0,624.3664817658863,0.0,0.0,0,0,0.0,0,0.24472569549380208,1206,0.33560064221954267,0.4021558872305141,0.0
0.2407473453757024,,0.0,0.3007937019683742,0.008210180623973728,5.8173839138992186e-05,12,0.995387416405335,1.0,1218,0.0,rolling_pool_held_out,0.2474625695718524,0,0,2026-05_to_2026-06:weth_usdc_3000,0.8011445656420945,0.2979279541371545,0.6487933223871967,identity,0.40804597701149425,7.170787341505953e-06,4459,1.0,0.7224672001371107,0.9999999999999999,0.02012072434607646,624.3664817658863,4.041511342589172e-06,0.0025233842179893246,0,10,351.8952666092841,1131,0.3037860952830929,1206,0.6453446249342798,0.4021558872305141,351.8952666092841
0.09509912657060512,,0.0,0.24843978343256623,0.006568144499178982,0.0009363742243322566,12,0.981233106237103,1.0,1218,0.0,rolling_pool_held_out,0.09509912657060512,0,0,2026-05_to_2026-06:weth_usdc_3000,0.6966618933749891,0.2223839799423732,0.31294685044088916,sign_offset,0.40804597701149425,3.801141676090192e-05,4459,1.0,0.6755924351161198,1.0,0.01609657947686117,624.3664817658863,4.041495804423362e-06,0.0025233745164794054,0,8,66.38212448935681,312,0.25090250392220037,1206,0.3062972359553547,0.4021558872305141,66.38212448935681
