tick_index,liquidity_net,liquidity_gross
202860,-12108996336291981,12113803829774053
202920,-58955696901001,308415783688957
202980,-637592581369160,639772996669900
203040,-1735752194642685,1762300717236335
203100,-148042543247163,526936878387075
203160,-9485011819758158,10386169922719034
203220,-1982785711077737,1990176763485289
203280,-386332950142796,406845178457340
203340,-294567571731053,319224276807449
203400,-1807836710123409,1808579781014089
203460,-3995913985925224,3997241451761740
203520,-11741684780564506,11797729703173134
203580,-124062846923558,131567290929352
203640,-1677991968564807,1718720365801169
203700,-3729879140510,5283150792298
203760,-6683859252198914,6743255544841222
203820,-21570274768689319,21570645185237449
203880,-12759287118208689,12783628345919281
203940,-127957476296138,134557837921312
204000,-215324061917851,858283756080569
204060,-583051014153838,643941013929118
204120,-3966450917631550,3977767772192274
204180,-164463250298541,176953347163471
204240,-30707574054289,83859300245247
204300,-135667888575099,385193064404455
204360,270334714562428,477551125668012
204420,-4570927824792,86017282840948
204480,-12585197458726368,12587503202012486
204540,-12299780092415,85384749198915
204600,-1793477951000091,7692681516001127
204660,-193414365297936,199214630031344
204720,-2845192454923952,2862445335153984
204780,-249078236937391,293521823604481
204840,-59323626190813,88156302499351
204900,-527414522237491,565755987505349
204960,-8210021930545058,8262759400542636
205020,-659787005019868,660770063410470
205080,-17542392200576,29069911156858
205140,-82369698978396,96829438314682
205200,51931761856984,69166860798190
205260,2430959049367460,2614222574328966
205320,-6839735577524,17688043902640
205380,-119973733179069,515046539416041
205440,-2758111356248934,2763126921371068
205500,-57056103052005,59999228090289
205560,-40168009097112,41632979533882
205620,-262440186064213,262440186064213
205680,-2775304409179169,2775304409179169
205740,-43183857700602,185227696324006
205800,-420235820386613,420235820386613
205860,-1294288846237482,1298061809178658
205920,-29743759396189,29743759396189
205980,8581558926041,8851285038645
206040,-76082194850659,77449811007421
206100,-75373228395972,75373228395972
206160,-51102946451388,51102946451388
206220,-5177409321721,7260120440695
206280,-16398932589222981,24944658583237541
206340,88337778186,5717262546234
206400,-15189488969059,15218119845165
206460,-40013994150619,40013994150619
206520,-4035293116151085,4120334942187157
206580,-129622682671677,129622682671677
206640,541733129716979,910192018178563
206700,-948459093760440,952560782833908
206760,-51754588055079,52996298430837
206820,-555643077236504,555643077236504
206880,-688956573349421,688956573349421
206940,-112897093382009,112897093382009
207000,-281062270452897,281062270452897
207060,-12876414352162,12876414352162
207120,-50291799180706,50291799180706
207180,-2547860258467499,2547860258467499
207240,-36928614113646765,36930659618889129
207300,-2661097584559069,2661097584559069
207360,-239241468455192,239241468455192
207420,-15569312474754929,15569312474754929
207480,-42071159706663,42071159706663
207540,-105963847924906,105963847924906
207600,-4758441099108,4758441099108
207660,-428619939337376,428619939337376
207720,-415743290013894,415743290013894
207780,-510907569727110,512143489690930
207840,-90857508389293,90857508389293
207900,-17584026369690,17584026369690
207960,-12149974298933,12149974298933
208020,-269119813856598,269119813856598
208080,-97247135888279,97247135888279
208140,-20499210394356,20499210394356
208200,-356653389249717,356653389249717
208260,-245348167702779,245348167702779
208320,-947671237809674,997441151389414
208380,-631882201384392,631882201384392
208440,-709095078191414,709095078191414
208500,-21738113203722,25530124129568
208560,-77942067254573,77942067254573
208620,-118079383418599,118079383418599
