tick_index,liquidity_net,liquidity_gross
199870,-94321231845362,94680871522800
199880,419921991204865,1082742447504747
199890,-1059807085612844,1059807085612844
199900,-3135611035617999,3135611057546665
199910,225894317929116,225894317929116
199920,609844743332064,618921334820874
199930,9153060324527580,13118016191504246
199940,-7679106356031293,7857637120348537
199950,1788833624868295,2549242597872279
199960,632660245950666,731857926107976
199970,3632780069183758,4202492472708374
199980,3690667636975323,38087983930711657
199990,-1355076153067447,1364110751481337
200000,-21285240648788575,21285240670827153
200010,1434676576881230,1434676576881230
200020,14264779787445500,18070003307956144
200030,613987111251951,614168580436083
200040,470029167136872,482609542418366
200050,-2257726920856384,2257726920856384
200060,24113833550414135,24592547647853451
200070,-154456907518155,154456907518155
200080,-26179294529583,26179316656489
200090,-90100811239511,90100811239511
200100,-2659507081335820,2659507103484864
200110,-452808990632431,452808990632431
200120,374023533237,374045660143
200140,-240068502276184,240068524469566
200150,2793978393754408560,2794722869459912366
200160,-387859659886944,387859682659808
200170,-674944254019663,674944254019663
200180,22214,22215598
200190,-1028006254477062,2124836422798150
200200,-803873677212315,811258918948747
200210,22218906787603,4077088838040123
200220,-20010072652374,21996453588172
200230,-48494646361,48494646361
200240,4056779111141209,8941194614718769
200250,-1,1
200260,1533099441780011,7207687548561605
200280,-1114696258702994,1157726904214652
200290,1909589199971715,1909589199971715
200300,-20721751266338777,20863539225658425
200310,-273955569592320076,279666743240565662
200320,-2604703780574768,3399544378354160
200330,-5043423727713265,5073683579111783
200340,-5246995876256471,11436905383408191
200350,-350274355127945,350274355127945
200360,-4818375750921951,4818375750922395
200370,-11628783380901627,12451534528819837
200380,1074526456972509,1074526456972955
200390,-1192759692802667,3185898397878929
200400,29242384378668,369310812157586
200410,-995893338881605,3483162799937683
200420,103268449204421647,142505193870360979
200430,-1528107717841243,1542134556214877
200440,-122792561080834992,122792561080834992
200450,-6132713098242607,6161845284527365
200460,-9787479532148929,13627781126870567
200470,-6462380216717669,7165055859436679
200480,-3467341231270818,3467341231271260
200490,-351337821359505,351337821359505
200500,-1052420819309737,1052420819310179
200510,-194517659140544,358585312672064
200520,55734049147639,55734049148081
200530,-321833877899745,364181708970495
200540,-57987917688474,57987917688914
200550,-8284070484708,16569591813438
200560,-31849595637488019,31867510983636729
200570,-2732931955136658,2732931955136658
200580,-421998680490890,483293690946860
200590,-19939139149258,20082280419002
200600,-850120670983853,986310900512551
200610,2089356976856617,2256902835023539
200620,5742529222556283,5932451404754079
200630,-715757132842179,715757132842179
200640,-2217627774078720,3849032378891914
200650,-21282389039216146,21282389039216146
200660,-24559065120525103,24559065120525541
200670,-8182671299191414,8277841696050806
200680,-495961742824278,901944967091510
200690,-19237159836919599,19430792269032413
200700,-149150534981009,309916983486995
200710,-109472626906290,109879455430502
200720,-2085873744037297,5638797518996403
200730,-509510361728563,514561163336123
200740,282297182268996,1477363666157306
200750,-4950425956584522,4950425956584522
200760,-496499451894805,558020808886745
200770,-7802130841262414,8452463903330634
200780,-22660951333445,83481124066857
200790,350063373004784,514296052895994
200800,-28839452553002,46288268178898
200810,555232257314326,1632450741944946
200820,-23105933574804631,23235295483218305
200830,-2192119814171079,2300569976672533
200840,5919711292255431,5952147661776129
200850,578748468347005,1251794252632423
200860,-7591415737530422170,7608678631765995280
200870,-1354118809871301907,1354121038558660867
200880,-5959749912648128,6232232696909454
200890,159762459451128926,161978607745580612
200900,-35775900114245142,35775900114246320
200910,-162083588083812994,162083588083812994
200920,-129780474488741,131962651283791
200930,-9884190781687148,10319220342391532
200940,-2401642911423117,2401642934522183
200950,-5273740183552514,17532685227592748
200960,-20090638193361873,20090638216484047
200970,321660748777926,2393644406178054
200980,1600720213419466,2024296102723118
200990,-1528152976945858,1528152976945858
201000,362648838954320,1121740228617362
201010,-3150308024449251,11783593289801059
201020,-3337861515332372,4513007126242954
201030,-7040663811268353,7380286466827921
201040,-5405910300808371,13076651905495645
201050,-61492743913484,342643417887454
201060,-289191105440365,290199911828891
201070,-14671643401383259,14959587171361969
201080,-488993253048817,501320114115259
201090,-7831685407127485,13862486902492897
201100,-3463853779252784,3549500733945812
201110,-34814551861353,51999305383353
201120,289186786310592,469994237114024
201130,-1920856377780624,1920856377780624
201140,-968531228394953,968531251726155
201150,2536136421496739,15043630523866583
201160,-9486427320452218,9607782320228256
201170,-702135888910764,702135888910764
201180,-244481064313434,247230400607176
201190,884015197476166,2082538900110716
201200,-558438958150197,663909347442493
201210,1050518106110110,2692794016835362
201220,-1882916251771125,1882916275195835
201230,-3950877549744465,4022547410271771
201240,-444081385822289,444081409270435
201250,-8184712010632282,8560066680795588
201260,555664049445206,3113659335299072
201270,1201799276827222,1598943698544642
201280,-2087873130042790,2407985676997416
201290,-2621659454423822,2632939301233882
201300,-253222408644736,253222432163328
201310,-4125774717664929,5699168760528477
201320,43728220915876,92207128709030
201330,-84143647203543,84143647203543
201340,-563983955261562,563983978827236
201350,3920867419135044,4102751974983380
201360,-242371049787918132,249198118714764964
201370,777741263717212,859707794313564
201380,-1700764938909106,1711500121914210
201390,-67550437323810173,67613271166762271
201400,1886785011478798,1905761853128514
201410,1809278228622011,4311000375307113
201420,-1518095647776682,2856799228760564
201430,-3886889849393232,3886889849393232
201440,-905020732627485,994865664186921
201450,147761243159161,621828479960141
201460,-1750378730718692,1961174368065238
201470,-3145756635148767,3165048883190159
201480,-8122712870084389,8126625233456689
201490,-763543673480566,963834466670758
201500,-5433949138939436,5570265133801818
201510,-2233117102339666,2233117102339666
201520,-262190601648675,262190601648675
201530,6824239110568007,6858909678292141
201540,-679575513597086,679575513597086
201550,-28595151474215,93721556751275
201560,-3546486992492944,3546486992492944
201570,-2307817040253005,2307817040253005
201580,903071009663854,933435330655194
201590,-1401542992322673,2449593844062465
201600,-67354314721725,67354314721725
201610,-139643946003063,147388976112093
201620,-124010095187388,124019679515774
201630,-1008700715942197,1008700715942197
201640,-48625271219859539,49201965863908085
201650,-16503756745666310,27593558700448332
201660,-5011984072332524,5013197648635282
201670,-780884890154336,1532628047700678
201680,-414085921339227,516930830998433
201690,-247566289546271,302687423324569
201700,-5080044568416681,5080044568416681
201710,73528284218274,125616102032468
201720,-4408053634230524,4417213576809448
201730,-720183286933477,989180636011091
201740,-15052190338352634,15052670932242394
201750,-146757381423311,146757381423311
201760,24999646555104,106443785177950
201770,-621332834064457,621332834064457
201780,-251222618547831,268357011769791
201790,-3702120059998306,3726760947570082
201800,-5041372147886534,5041372147886534
201810,-2790837491236803,3036530861927529
201820,-3814088479310443,3814088480211647
201830,-1171364325125918,1171365050742118
201840,-766220514299127,772808367051737
201850,-429209223881577,429209223881577
201860,96493390582793,101001527210663
201880,-950473132738302,1005626346189322
201890,-914884190040139,1523164427641241
201900,-71514808554531,133295257151677
201910,-576838742989312,589859684567050
201920,916852677701035,2064653033529709
201930,-2371274696319971,2700231157434605
201940,-2843405460278659732,2845200710605725528
201950,-51284504518365,1165917257422003
201960,-1250491700853627,1250491700853627
201970,-1279113271842291,1279113271842291
201980,-2294362666810145,2294362666810145
201990,-1027048571804353,1027048571804353
202000,553334453572259,2184021435514433
202020,-5113090704192327,5855518964761123
202030,-212478047078740,212478047078740
202040,-1297734680826391,1297734680826391
202050,-2730266483260727,2935122264080041
202060,385341402660873,1746117654131131
202070,1236997113076109,1482842883595433
202080,-1681140632717611,1681197505853237
202090,875174932277668,1069083926044428
202100,31640572764887,779900491276755
202110,-1892586577903518,3649583321616972
202120,-405770532020821,405770532020821
202130,-1178521643318651,1191960206098819
202140,-1648942371159819,1648942371159819
202150,429889054470565,1991118256825043
202160,-153355761169636,3073553224129940
202170,-1205520087204318,1215487224091290
202180,-777755045255336,2383693031114148
202190,-817008138811259,890757994739407
202200,-25461509995673780,31144052114123278
202210,-1247215099962101,1288823965793659
202220,-4002055438697458,4002055438697458
202230,3507879354245129,4281245800338993
202240,-38867250497345255,49054864837981429
202250,-1920224766882624,1935643054928774
202260,-109371304164487,109371304164487
202270,948515720825901,948515720825901
202280,-657083680134007,702077207184343
202290,-1612797943302857,1612797943302857
202300,-980331599128592,1003181638967256
202310,643893817169689,1450463745267507
202320,-47522633310199,95322612116979
202330,-532863176669597,648786973099679
202340,17302766246472978,18405861185432802
202350,-2850367259745213,3340816207789539
202360,-650493641621697,664341735093555
202370,-1864436465243056,1876916933090202
202380,252380971837972,320719682474514
202390,-579064990745540,579064990745540
202400,-719975908567642,1776945937437542
202410,-173206294351389,173207313040113
202420,-478379313437571,578590715432329
202430,-2214112218888372,2256203897916868
202440,-140572475281189,140572574780157
202450,-929015351688674,929015351688674
202460,-186659558577561,186659558577561
202470,-255217870604743,428465213257641
202480,-730144639967080,730144639967080
202490,182364459645974,182364459645974
202510,-17846308649881793,17846308649881793
202520,-4611959777157899,4669317384546219
202530,-14079122888603,14079122888603
202540,-33569125401990512,39049381027432286
202550,-189063395267014,189063395267014
202560,4207163563334718,4593806305796502
202570,-4471330142117580,4928067178750150
202580,-701065546302484,727676131459744
202590,-7511462084249276,7517667771727148
202600,-13305292578630,13305292578630
202610,-425305726470974,425305726470974
202620,-5006556038596764,5487340860166604
202630,-2376614108954,2376614108954
202640,-323838305831681459,323838305831681459
202650,-1693579555728,9336360458582
202660,586789738158,7883035712938
202670,-1793518812016596,2213469434991280
202680,-106872901520475,106872901520475
202690,-209975311487342,209975311487342
202700,3726143331062742,4209618527174370
202710,-3045642408061188,7010548566953618
202720,395093201459507,416059456741213
202730,92087459095862537,96108522395058389
202750,-93398308354173048,93398868559222508
202760,-405576329100360,405576329100360
202770,-1726015964766092,1726015964766092
202780,-35408811390563,144865692130829
202790,86543163008874,87469033315472
202800,680737771839075,790194652579341
202810,45555432261885,227989260319165
202820,-853206539302727,891270577696723
202830,105841144044135,523298175389767
202840,-19421072077055,19421072077055
202850,-328945382362851,361128282286899
202860,-1723283959011401,1906591234411327
202870,-172680020726795,184527582116175
202880,-2181483624064246,2370109623273596
202890,-159707892442444,159707892442444
202900,-124779696182196,124779696182196
202910,-253956669939661,253956669939661
202920,1559500721976,1559501623180
202930,-10663101555451,10663101555451
202940,-112222512872067,112222512872067
202960,-331755890387464,331755890387464
202970,-104625589063761,106725304353963
202980,-17566865042867,17566865042867
202990,-53120179115163,53120179115163
203000,-84883523685721,84883523685721
203010,-52549559100867,52549559100867
203020,-76999115004260,76999115004260
203040,-103352739607294,103352739607294
203050,328546914176832,867613188806744
203060,-6088612861499,6088612861499
203070,-162970529513862,162970529513862
203080,-7780284473985,7780284473985
203100,-1112424754490795,1112424754490795
203120,-6005232217111,6005232217111
203130,-78596124458261,102710061181487
203160,-525726252849743,525726252849743
203170,-60965656302255,60965656302255
203180,-728562362926763,755379008387577
203190,-74300075592989237,74345078951329109
203200,-548861283589731,548861283589731
203210,-326291951891066,326291951891066
203220,-1166388367930099,1166388367930099
203230,-1044442940332390,1044442940332390
203240,-13814884718421,13814884718421
203260,-826439561010984,826439561010984
203270,-354433757869,354433757869
203280,-244479043889200,244479043889200
203320,-727222651302013,727222651302013
203330,-42823465704219,42823465704219
203350,-32505275714066,32505275714066
203360,-376682608039707,376682608039707
203390,-162361319758060,162361319758060
203400,-507090483264063,507090483264063
203430,-12885273340340,12885273340340
203440,-474599099145880,474599099145880
203460,-308709936149354,308709936149354
203470,-1002001459367908,1002001459367908
203490,-1958063653476496,1958063653476496
203500,-2448536271538068,2448536271538068
203520,-88986824795052,88986824795052
203530,-2335543569369708,2337453529263956
203540,-1178918925926214,1178918925926214
203550,-146194548038870,188138191644572
203570,-1965814376607220,1965814376607220
203580,-312808870125633,312808870125633
203590,-27361000831794,27361000831794
203600,-325785968802710,325868265293186
203630,-375917338882175,375917338882175
203640,-598080051491778,598080051491778
203680,-535457924641671,535457924641671
203700,-11645761134986,11645761134986
203710,-381913792340622,381913792340622
203720,-12320443785888,12320443785888
203740,-25808506038260,25808506038260
203780,37593079364642,37593079364642
203790,-37593079364642,37593079364642
203810,-2117106167023863,2117106167023863
203820,-613897578240301,613897578240301
203840,-190075317894,190075317894
203860,-2564409817441215,2564409817441215
203870,-4467630264473427,4496617267697927
203880,-11868113730859752,12113410253729136
203890,2872651240090,25595512487950
203900,-179597362676392,179597362676392
203950,33906611355,33906611355
203960,-230849437782436,233217587548858
203980,-142713190067338,142713190067338
203990,15213000014794,15213000014794
204000,-56196811193980,56196811193980
204010,-89337547541816,89337547541816
204020,-2721055168095,2721055168095
204040,-52647480375944,52647480375944
204060,-3759430474212780,3759430474212780
204070,-23405696260743,23405696260743
204080,44749132440304,44749132440304
204090,366010862813302,564499432987176
204100,-15580378389654,15580378389654
204110,-6013603622631,6013603622631
204120,-17042038687480530,17042038687480530
204130,-21173915535375,21173915535375
204140,-76330671468516,76330671468516
204160,-6563715782110861,6564770340341173
204170,81134504679928,81134504679928
204180,-1232507286533393,1234516596996405
204200,696765182566037,697819740796349
204240,-155578785287973,155578785287973
204260,2298787003010616,2298787003010616
204280,-1004655231506,1004655231506
204310,-245625185438610,245625185438610
204340,-205167652606593,1189417270755793
204360,41388254075268,52456006735378
204370,-86152369714053,86152369714053
204380,-497297810940347,519981051129559
204390,86249643007776,86249643007776
204420,-3990344019813,3990344019813
204430,-537350531522,537350531522
204440,-230939925437064,230939925437064
204470,-93413305517238,93413305517238
204490,9024164118422,9024164118422
204500,-1099627480068900,1099627480068900
204520,-61439435019166,61439435019166
204530,21821905,21821905
204540,-141427178043695,141427178043695
204550,-33615509923089,33615509923089
204570,17618420282610,17618420282610
204600,-23695521257064,23695521257064
204610,1022931358358978,1659435798875088
204620,-22898382096489207,23106675754077067
204630,39197183406877,39197183406877
204640,394387707481,394387707481
204650,84644554722165,84644554722165
204660,-46120881468427,46120881468427
204670,-1966158769478,76428208044276
204710,-1335110368832520,1358415319442050
204720,-52991559159211,52991559159211
204740,-1297496634588539,1297496634588539
204750,1015817580869691,1159782894239195
204790,-58556667865517,58556667865517
204800,8811768495241,8811768495241
204820,-8811768495241,8811768495241
204850,-12398757623364,12398757623364
204860,-400229447481069,400229500640207
204890,-3777730624536,3777730624536
204900,-26579569,26579569
204910,-910271637044215,910271637044215
204930,-6510470788869,6510470788869
204950,-68051391424292,68051391424292
204960,-11129829669862545,11141246846169281
204970,-37231024637399,37231024637399
204990,-939053049297,939053049297
205000,-145865493501900,145865493501900
205010,-4711097436937283,4713218147346659
205070,3258972779416,3258972779416
205090,-3258972779416,3258972779416
205140,-108974383063104,116605395376348
205170,-443354179714608,443354179714608
205180,72247538655926,72247538655926
205190,-5708588153368,5708588153368
205200,-2154791887441158,2154791887441158
205210,10872406789940,14902995480234
205220,-2413943077381,2413943077381
205240,-2381417429165798,2381417429165798
205250,2118391249583235,2118391249583235
205260,92409582075501,92409582075501
205270,-2177218599761408,2177818484237818
205280,-263526913619417,263526913619417
205300,-960435882112694,960435882112694
205330,35601822000,35601822000
205340,-7721290634729,7721290634729
205350,14958972825497,55867379234265
205360,-5337757720329,5337757720329
205370,-35601822000,35601822000
205380,57276602339539,57276602339539
205390,-47243117571932,47243117571932
205400,-145556890077571,145556890077571
205410,-22548558189472,22548558189472
205420,-7313983979477978,7369865921496112
205430,221591903313724,221591903313724
205460,-2337388845635494,2369908845622768
205490,167222976955551,167222976955551
205500,-1205517729930935,1205517729930935
205510,-16259999993637,16259999993637
205530,-167222976955551,167222976955551
205550,-18902166094195,18902166094195
205560,22741687028344,22741687028344
205590,-452065654642446,497117034549574
205610,-22741687028344,22741687028344
205630,-22525689953564,22525689953564
205670,-4989070686906485,4989070686906485
205780,-7097978952153,7097978952153
205800,-46922130405323,46922130405323
205810,-6484927439830,6484927439830
205850,-483224541245025,483224541245025
205870,-95913803719455,95913803719455
205920,5921513161873,5921513161873
205930,-5921513161873,5921513161873
205990,-14566093142378,14566093142378
206010,4132589508320855,4132589508320855
206030,-821491371774,821491371774
206060,-36825342664461,36825342664461
206130,382765298101521,382765298101521
206160,-52490866399836,52490866399836
206190,-1896167307434188,1896167307434188
206250,-147752636242893,147752636242893
206260,-477197831652989,477197831652989
206280,-1103730255131843,1103730255131843
206290,2349458802941243,6288097020479817
206310,-1093730878068727,1093730878068727
206320,-4132589508320855,4132589508320855
206370,122973486683145,122973486683145
206380,-128273656740017,128273656740017
206410,5517325292675,5517325292675
206420,-58463269896662,58463269896662
206450,-65995252518256913,65995252518256913
206470,-4345215388298,4345215388298
206530,-46445625148087,46445625148087
206540,-450523223365493,450523223365493
206560,-367957425873180,367957425873180
206590,-2491067900357184,2491067900357184
206620,-4333028760626,4333028760626
206660,-12270426096020,12270426096020
206680,-1990673790479,1990673790479
206690,39249186082639,39249186082639
206700,-312193585771411,312193585771411
206710,-40735429382360,40735429382360
206730,-12578622220670,12578622220670
206760,-5051114013216284,5051114013216284
206850,-71560570730,71560570730
206880,-135385736718547,135385736718547
206890,-209394404578989,209394404578989
206900,-178171847172678,178171847172678
206930,-155072462742693,155072462742693
206940,-84905948390,84905948390
206950,-22941989876669,22941989876669
206960,-144779640564554,144779640564554
207040,-1060355204688,1060355204688
207070,-6740776371670,6740776371670
207080,-415283320790764,415283320790764
207090,-21599131813462,21599131813462
207110,-7583502979937,7583502979937
207120,-25140521988142,25140521988142
207130,-2235793186333829,2235793186333829
207180,-143092386776725,143092386776725
207190,-116526800732,116526800732
207200,23690981880736,23690981880736
207240,-31016600921069141,31016600921069141
207250,-672716669127229,672716669127229
207260,-1725842449722240,1725842449722240
207270,-26383580253319,26383580253319
207280,-37137476019528,37137476019528
207300,-4611485543125813,4611485543125813
207320,-26415946416775,26415946416775
207330,-322579971222171,322579971222171
207340,-245707713840092,245707713840092
207350,-1777620945252,1777620945252
207380,-1049687190863,1049687190863
207390,-33013016788683,33013016788683
207400,-19229292738539,19229292738539
207410,-135690549129631,135690549129631
207440,-10414565858732,10414565858732
207450,-173165387592829,173165387592829
207490,-2654598494902,2654598494902
207500,-255534616045627,255534616045627
207530,-6773064658820,6773064658820
207540,-6783329557647,6783329557647
207580,-8913106728566,8913106728566
207670,-17618420282610,17618420282610
207760,-1336832907811482,1336832907811482
207900,-33663120308853,33663120308853
207910,-8,8
207940,-169653743970248,169653743970248
207960,-187871557100132,187871557100132
207970,-38189836120646,38189836120646
208230,-180488142315320,180488142315320
208290,-3047476124369,3047476124369
208300,-2678351571144508,2678351571144508
208430,-161929987179107,161929987179107
208520,-153881906099195,153881906099195
208640,-8903034124246307,8903034124246307
208650,-1238910149582598,1238910149582598
208760,-1759243635560,1759243635560
208870,-116383157570658,116383157570658
208910,-4036094942783,4036094942783
209120,-14039449939,14039449939
209140,-34367459497789,34367459497789
209310,-4225060974401,4225060974401
209470,-355328896346909744,355328896346909744
209730,-1084560033827482,1084560033827482
209780,-232055391872481,232055391872481
209900,-191701986657523,191701986657523
210120,-7222183383424229,7222183383424229
210160,-18113511447170,18113511447170
210380,-228699723058089,228699723058089
210810,-202119230953405,202119230953405
210830,-13348687223838,13348687223838
211310,-2649113876628352,2649113876628352
211440,-2659554920775,2659554920775
211470,-4107565474162,4107565474162
211550,-1366052033351,1367464418001
211560,-706192325,706192325
212080,-4860235671811,4860235671811
212160,-4554637977519,4554637977519
212350,-171747318213894783,171747318213894783
212510,-187004715148085,187004715148085
213060,-504391575228,504391575228
214170,-16700411847603089,16700411847603089
214210,-419968624358816,419968624358816
216410,-102499926684047,102499926684047
217600,-470800979737,470800979737
218060,-123988887729631,123988887729631
219600,-224082011199,224082011199
221220,-250277056212709,250277056212709
222430,-63150,63150
223340,-43059560597867,43059560597867
223370,-1142415145764782,1142415145764782
225630,-35531670596,35531670596
225700,-18004539484,50669918610
230270,-21381469789743,21549469604675
238030,1356881278244106196,1356881278244106196
238040,-1356881278244106196,1356881278244106196
242650,-426144530607,426144530607
249240,-280102524730,280102524730
260820,158140808402,158140808402
269390,-24250664520,24250664520
276300,2998029234933125,2998064053514881
276320,-3089482266867371,3110480073964961
292530,-2266789968,2266789968
292560,-2273693713,2273693713
310340,-28436567813,28436567813
344450,3216578076775223,3216578076775223
345410,-3216578076775223,3216578076775223
349460,146118690838789,146118690838789
349620,-2525400803780,2525400803780
351240,127004648638536,127004648638536
351650,894790546,894790546
351740,881464370,881464370
352340,-122036674458985,166765074643655
352640,-894790546,894790546
352750,-881464370,881464370
352770,500858985503915,500858985503915
354570,70487808690953408,70491244323528346
354900,1021617313228699,1021617313228699
356050,13379584971254501,13379584971254501
356390,626384098714874,626384098714874
356800,-500858985503915,500858985503915
356900,511481352845,511481352845
357040,-13379584971254501,13379584971254501
357790,-1017111148,1017111148
357930,72423179458328072,72423179458328072
358040,297698757815726047,297698757815726047
358080,-297698757815726047,297698757815726047
358220,-626384098714874,626384098714874
359260,-47845114297170429,47845114297170429
359510,4486512288248773,4486512288248773
359660,-1021617313228699,1021617313228699
359760,-22644412210070448,22644412210070448
360220,14773138965994406,14773138965994406
360310,-14773138965994406,14773138965994406
361300,-4486512288248773,4486512288248773
361500,-103724168037440,103724168037440
362980,-72423179458328072,72423179458328072
391460,11099171960,11099171960
407550,1205661623580111,1205661623580111
414490,-1350483406084573,1350483406084573
759890,-414623483824,414623483824
887220,-765690684622,765690684622
887260,-15267034308314,15267034308314
887270,-18114513143762388,18114513143762388
