solver_count,solver_competition_mode,pool,pool_label,window_id,trigger_count,clear_count,auction_clear_rate,recapture_pct,mean_solver_payout_bps,winning_solver_profit_bps,mean_solver_payment_quote,mean_winning_solver_profit_quote,mean_delay_seconds,stale_time_share,observed_time_span_seconds,cumulative_stale_time_seconds,total_gross_lvr_quote,total_fee_revenue_quote,total_solver_payment_quote,total_winning_solver_profit_quote
1,single,link_weth_3000,LINK/WETH,link_weth_3000_month_23536843_23544042_w09,60,50,0.8333333333333334,94.9256879619794,83.46947745023849,55.45160729250737,0.002947131842769712,0.0019578797253395615,300.6545454545454,0.40726869191288667,86508.0,35232.0,17.65394928060192,16.75813280707029,0.1473565921384856,0.09789398626697807
1,single,link_weth_3000,LINK/WETH,link_weth_3000_month_23544043_23551242_w10,199,180,0.9045226130653267,99.77524580357111,15.199579719149039,11.38060615814866,0.011936885343202405,0.008937680735659802,125.46031746031746,0.5362846735780331,85656.0,45936.0,1413.6176140906653,1410.4404491815385,2.148639361776433,1.6087825324187643
1,single,link_weth_3000,LINK/WETH,link_weth_3000_month_23551243_23558442_w11,132,121,0.9166666666666666,98.13709970205157,87.74153697016585,60.92415850485677,0.0005850989136811733,0.00040626891423445213,178.93548387096774,0.4084409273913647,86436.0,35304.0,8.068808799131771,7.918494935971856,0.07079696855542197,0.04915853862236871
1,single,link_weth_3000,LINK/WETH,link_weth_3000_month_23558443_23565642_w12,103,89,0.8640776699029126,95.33784677078494,87.49878635358327,62.53385550953918,0.000796599054626405,0.0005693154414707274,230.4742268041237,0.46065551099432994,86772.0,39972.0,8.102662770115856,7.724904216126492,0.07089731586175005,0.05066907429089474
1,single,link_weth_3000,LINK/WETH,link_weth_3000_month_23565643_23572842_w13,93,74,0.7956989247311828,95.44585008117167,88.71543274038166,63.84581200714417,0.0009608868175212546,0.0006915211617254534,261.2530120481928,0.40201629609170003,86892.0,34932.0,8.015023125081013,7.650006955936064,0.07110562449657283,0.051172565967683555
1,single,link_weth_3000,LINK/WETH,link_weth_3000_month_23572843_23580042_w14,99,78,0.7878787878787878,94.8301646382268,111.81027066283215,88.96211534732517,0.0016860444729729735,0.0013415054090840568,339.5056179775281,0.5607217210270645,86460.0,48480.0,11.76202043982788,11.153943347870667,0.13151146889189194,0.10463742190855642
1,single,link_weth_3000,LINK/WETH,link_weth_3000_month_23580043_23587242_w15,67,40,0.5970149253731343,91.65501755979784,128.9692937726515,109.55376425771222,0.002622202273417547,0.0022274459392204586,444.6666666666667,0.6435178793317686,86916.0,55932.0,8.132795634408897,7.454115266819947,0.10488809093670187,0.08909783756881834
1,single,link_weth_3000,LINK/WETH,link_weth_3000_month_23587243_23594442_w16,78,64,0.8205128205128205,96.8946435280059,113.82243554675742,86.3372145048271,0.0021961376451115674,0.0016658263024975735,277.7391304347826,0.5304784488771098,86028.0,45636.0,12.3484274969149,11.964964804449954,0.1405528092871403,0.1066128833598447
1,single,link_weth_3000,LINK/WETH,link_weth_3000_month_23594443_23601642_w17,112,98,0.875,96.70206625003502,82.0800108500296,57.59600593927708,0.001494331558744681,0.0010485808717784397,265.0093457943925,0.42355228440494375,86412.0,36600.0,17.841675609004376,17.25326896753575,0.14644449275697874,0.1027609254342871
1,single,link_weth_3000,LINK/WETH,link_weth_3000_month_23601643_23608842_w18,48,30,0.625,89.05701438199101,63.56675319917249,44.584205145140395,0.0011426372686686554,0.0008014185376620654,629.4545454545455,0.5480862908837857,86220.0,47256.0,5.39261741946353,4.802504070817388,0.03427911806005966,0.02404255612986196
