study,month,window_id,window_dir,pair,fee_tier,block_start,block_end,window_idx,analysis_basis,confirmed_label_rate,dutch_auction_fallback_rate,dutch_auction_fill_rate,dutch_auction_lp_net_quote,dutch_auction_lp_net_vs_fixed_fee_quote,dutch_auction_lp_net_vs_hook_quote,dutch_auction_mean_solver_surplus_quote,dutch_auction_min_lp_uplift_quote,dutch_auction_min_lp_uplift_stale_loss_bps,dutch_auction_min_stale_loss_quote,dutch_auction_no_reference_rate,dutch_auction_oracle_failclosed_rate,dutch_auction_oracle_ranking,dutch_auction_reserve_mode,dutch_auction_solver_payment_hook_cap_multiple,dutch_auction_trigger_mode,dutch_auction_trigger_rate,exact_replay_reliable,fee_identity_holds,fee_identity_max_error_exact,fee_policy_ranking,hook_benign_mean_overcharge_bps,hook_rejected_fee_cap,hook_rejected_stale_oracle,hook_toxic_clip_rate,hook_volume_loss_rate,oracle_ranking,oracle_sources,oracle_updates,pool,primary_oracle_source,regime,replay_error_p50,replay_error_p99,replay_error_tolerance,swap_samples
study_recent,,weth_usdc_3000_month_24989826_24996367_w30,exports/study_recent/retune/s100_g5/2026_04/weth_usdc_3000_month_24989826_24996367_w30,weth_usdc,3000,24989826,24996367,30,observed_pool,0.19080459770114944,0.0,1.0,610166.0924414281,3510.026407268597,36.52089674922172,0.8583029373684413,0.0,100.0,1.0,0.3839080459770115,0.0,chainlink,solver_cost,1.0,auction_beats_hook,0.04597701149425287,,,,hook_fee|linear_fee|log_fee|fixed_fee,0.0,65,0,1.0,0.5333333333333333,chainlink,chainlink,25,0x8ad599c3a0ff1de082011efddc58f1908eb6e6d8,chainlink,stress,,,,435
study_recent,,weth_usdc_3000_month_24996367_25003566_w01,exports/study_recent/retune/s100_g5/2026_05/weth_usdc_3000_month_24996367_25003566_w01,weth_usdc,3000,24996367,25003566,1,observed_pool,0.2893772893772894,0.0,1.0,893340.6037497177,5254.61455885577,17.747435129713267,1.0572438996123659,0.0,100.0,1.0,0.0,0.0,chainlink,solver_cost,1.0,auction_beats_hook,0.05128205128205128,,,,linear_fee|log_fee|hook_fee|fixed_fee,0.0,84,1,0.9767441860465116,0.31135531135531136,chainlink,chainlink,33,0x8ad599c3a0ff1de082011efddc58f1908eb6e6d8,chainlink,stress,,,,273
study_recent,,weth_usdc_3000_month_25068367_25075566_w11,exports/study_recent/retune/s100_g5/2026_05/weth_usdc_3000_month_25068367_25075566_w11,weth_usdc,3000,25068367,25075566,11,observed_pool,0.20476190476190476,0.0,1.0,492052.82353441376,1896.861682893359,13.77224256331101,0.6726780812683514,0.0,100.0,1.0,0.44761904761904764,0.0,chainlink,solver_cost,1.0,auction_beats_hook,0.05,,,,linear_fee|log_fee|hook_fee|fixed_fee,0.0,59,0,0.7375,0.5880952380952381,chainlink,chainlink,23,0x8ad599c3a0ff1de082011efddc58f1908eb6e6d8,chainlink,stress,,,,420
study_recent,,weth_usdc_3000_month_25140367_25147566_w21,exports/study_recent/retune/s100_g5/2026_05/weth_usdc_3000_month_25140367_25147566_w21,weth_usdc,3000,25140367,25147566,21,observed_pool,0.36187845303867405,0.0,1.0,636582.1007185805,714.6224363616202,2.561440645949915,0.4673668372150327,0.0,100.0,1.0,0.1878453038674033,0.0,chainlink,solver_cost,1.0,auction_beats_hook,0.06353591160220995,,,,linear_fee|log_fee|hook_fee|fixed_fee,0.0,99,1,0.9339622641509434,0.46408839779005523,chainlink,chainlink,26,0x8ad599c3a0ff1de082011efddc58f1908eb6e6d8,chainlink,stress,,,,362
study_recent,,weth_usdc_3000_month_25212367_25218797_w31,exports/study_recent/retune/s100_g5/2026_05/weth_usdc_3000_month_25212367_25218797_w31,weth_usdc,3000,25212367,25218797,31,observed_pool,0.3619047619047619,0.0,1.0,93144.55790019807,214.5828597843938,10.057431021894445,0.43592207416051115,0.0,100.0,1.0,0.11904761904761904,0.0,chainlink,solver_cost,1.0,auction_beats_hook,0.11428571428571428,,,,linear_fee|log_fee|hook_fee|fixed_fee,0.0,18,0,0.29508196721311475,0.20476190476190476,chainlink,chainlink,22,0x8ad599c3a0ff1de082011efddc58f1908eb6e6d8,chainlink,stress,,,,210
study_recent,,weth_usdc_3000_month_25218797_25225996_w01,exports/study_recent/retune/s100_g5/2026_06/weth_usdc_3000_month_25218797_25225996_w01,weth_usdc,3000,25218797,25225996,1,observed_pool,0.38441558441558443,0.0,1.0,779845.7513257927,1317.30607848824,3.2204523474210873,0.5097721423497034,0.0,100.0,1.0,0.0,0.0,chainlink,solver_cost,1.0,auction_beats_hook,0.046753246753246755,,,,hook_fee|linear_fee|log_fee|fixed_fee,0.0,165,0,1.0,0.42857142857142855,chainlink,chainlink,37,0x8ad599c3a0ff1de082011efddc58f1908eb6e6d8,chainlink,stress,,,,385
study_recent,,weth_usdc_3000_month_25290797_25297996_w11,exports/study_recent/retune/s100_g5/2026_06/weth_usdc_3000_month_25290797_25297996_w11,weth_usdc,3000,25290797,25297996,11,observed_pool,0.22291993720565148,0.0,1.0,539867.9023315585,4569.861422876129,71.68533139617648,0.6360774616050571,0.0,100.0,1.0,0.25274725274725274,0.0,chainlink,solver_cost,1.0,auction_beats_hook,0.11459968602825746,,,,linear_fee|log_fee|hook_fee|fixed_fee,0.0,149,1,0.9802631578947368,0.48822605965463106,chainlink,chainlink,38,0x8ad599c3a0ff1de082011efddc58f1908eb6e6d8,chainlink,stress,,,,637
study_recent,,weth_usdc_3000_month_25355597_25362796_w20,exports/study_recent/retune/s100_g5/2026_06/weth_usdc_3000_month_25355597_25362796_w20,weth_usdc,3000,25355597,25362796,20,observed_pool,0.2808798646362098,0.0,1.0,128694.06860602861,4358.252689428424,19.819055874075275,0.529612477595695,0.0,100.0,1.0,0.11844331641285956,0.0,chainlink,solver_cost,1.0,auction_beats_hook,0.12013536379018612,,,,linear_fee|log_fee|hook_fee|fixed_fee,0.0,77,2,0.6814159292035398,0.2521150592216582,chainlink,chainlink,25,0x8ad599c3a0ff1de082011efddc58f1908eb6e6d8,chainlink,stress,,,,591
study_recent,,weth_usdc_3000_month_25427597_25433938_w30,exports/study_recent/retune/s100_g5/2026_06/weth_usdc_3000_month_25427597_25433938_w30,weth_usdc,3000,25427597,25433938,30,observed_pool,0.23429541595925296,0.0,1.0,334091.2218332635,1710.4851349461824,9.636732057842892,0.45362897363982685,0.0,100.0,1.0,0.1969439728353141,0.0,chainlink,solver_cost,1.0,auction_beats_hook,0.03225806451612903,,,,hook_fee|linear_fee|log_fee|fixed_fee,0.0,190,0,1.0,0.5195246179966044,chainlink,chainlink,28,0x8ad599c3a0ff1de082011efddc58f1908eb6e6d8,chainlink,stress,,,,589
study_recent,,weth_usdc_3000_month_24136052_24143251_w01,exports/study_recent/retune/s200_g0.5/2026_01/weth_usdc_3000_month_24136052_24143251_w01,weth_usdc,3000,24136052,24143251,1,observed_pool,0.2876712328767123,0.09090909090909091,0.9090909090909091,490268.8589044928,1910.6363037939882,-11.034573108074255,1.8779272672090361,0.0,100.0,1.0,0.0,0.09090909090909091,chainlink,solver_cost,1.0,auction_beats_hook,0.03767123287671233,,,,linear_fee|log_fee|hook_fee|fixed_fee,0.0,58,1,0.9666666666666667,0.20205479452054795,chainlink,chainlink,28,0x8ad599c3a0ff1de082011efddc58f1908eb6e6d8,chainlink,stress,,,,292
study_recent,,weth_usdc_3000_month_24208052_24215251_w11,exports/study_recent/retune/s200_g0.5/2026_01/weth_usdc_3000_month_24208052_24215251_w11,weth_usdc,3000,24208052,24215251,11,observed_pool,0.3044397463002114,0.0,1.0,3325630.881719516,7157.620846553706,-2.1649644286371768,3.271780095329986,0.0,100.0,1.0,0.09090909090909091,0.0,chainlink,solver_cost,1.0,auction_beats_hook,0.012684989429175475,,,,linear_fee|log_fee|hook_fee|fixed_fee,0.0,80,0,0.9523809523809523,0.26004228329809725,chainlink,chainlink,26,0x8ad599c3a0ff1de082011efddc58f1908eb6e6d8,chainlink,stress,,,,473
study_recent,,weth_usdc_3000_month_24280052_24287251_w21,exports/study_recent/retune/s200_g0.5/2026_01/weth_usdc_3000_month_24280052_24287251_w21,weth_usdc,3000,24280052,24287251,21,observed_pool,0.3461077844311377,0.0,1.0,5504226.20380149,26322.13155189436,1.6672798469662666,1.7164923814302013,0.0,100.0,1.0,0.13293413173652693,0.0,chainlink,solver_cost,1.0,auction_beats_hook,0.032335329341317366,,,,linear_fee|log_fee|hook_fee|fixed_fee,0.0,233,0,0.8629629629629629,0.4119760479041916,chainlink,chainlink,56,0x8ad599c3a0ff1de082011efddc58f1908eb6e6d8,chainlink,stress,,,,835
study_recent,,weth_usdc_3000_month_24352052_24358292_w31,exports/study_recent/retune/s200_g0.5/2026_01/weth_usdc_3000_month_24352052_24358292_w31,weth_usdc,3000,24352052,24358292,31,observed_pool,0.32890070921985815,0.0,1.0,20121658.613892846,12119.970259390771,14.276610922068357,1.0325714157784596,0.0,100.0,1.0,0.01773049645390071,0.0,chainlink,solver_cost,1.0,auction_beats_hook,0.0062056737588652485,,,,linear_fee|log_fee|hook_fee|fixed_fee,0.0,442,0,0.9587852494577006,0.4095744680851064,chainlink,chainlink,96,0x8ad599c3a0ff1de082011efddc58f1908eb6e6d8,chainlink,stress,,,,1128
study_recent,,weth_usdc_3000_month_24358292_24365491_w01,exports/study_recent/retune/s200_g0.5/2026_02/weth_usdc_3000_month_24358292_24365491_w01,weth_usdc,3000,24358292,24365491,1,observed_pool,0.2785947712418301,0.0,1.0,6829359.708838411,21658.532396442257,214.90709421038628,2.94425613940495,0.0,100.0,1.0,0.0,0.0,chainlink,solver_cost,1.0,auction_beats_hook,0.03676470588235294,,,,hook_fee|linear_fee|log_fee|fixed_fee,0.0,586,0,1.0,0.47875816993464054,chainlink,chainlink,124,0x8ad599c3a0ff1de082011efddc58f1908eb6e6d8,chainlink,stress,,,,1224
study_recent,,weth_usdc_3000_month_24423092_24430291_w10,exports/study_recent/retune/s200_g0.5/2026_02/weth_usdc_3000_month_24423092_24430291_w10,weth_usdc,3000,24423092,24430291,10,observed_pool,0.25158227848101267,0.0,1.0,551872.7942695504,2481.183189741336,2.5942909248406067,0.531675872962815,0.0,100.0,1.0,0.314873417721519,0.0,chainlink,solver_cost,1.0,auction_beats_hook,0.03322784810126582,,,,hook_fee|linear_fee|log_fee|fixed_fee,0.0,128,3,1.0,0.5221518987341772,chainlink,chainlink,42,0x8ad599c3a0ff1de082011efddc58f1908eb6e6d8,chainlink,stress,,,,632
study_recent,,weth_usdc_3000_month_24487892_24495091_w19,exports/study_recent/retune/s200_g0.5/2026_02/weth_usdc_3000_month_24487892_24495091_w19,weth_usdc,3000,24487892,24495091,19,observed_pool,0.2576271186440678,0.0,1.0,669501.6347649811,2009.7380472559016,25.711158682825044,1.1908828322093763,0.0,100.0,1.0,0.14745762711864407,0.0,chainlink,solver_cost,1.0,auction_beats_hook,0.05084745762711865,,,,linear_fee|log_fee|hook_fee|fixed_fee,0.0,222,0,0.9779735682819384,0.523728813559322,chainlink,chainlink,40,0x8ad599c3a0ff1de082011efddc58f1908eb6e6d8,chainlink,stress,,,,590
study_recent,,weth_usdc_3000_month_24552692_24558867_w28,exports/study_recent/retune/s200_g0.5/2026_02/weth_usdc_3000_month_24552692_24558867_w28,weth_usdc,3000,24552692,24558867,28,observed_pool,0.301521438450899,0.0,1.0,1306990.635038285,8693.972135920078,2.620902771828696,0.7736648652041372,0.0,100.0,1.0,0.1825726141078838,0.0,chainlink,solver_cost,1.0,auction_beats_hook,0.04426002766251729,,,,hook_fee|linear_fee|log_fee|fixed_fee,0.0,179,0,1.0,0.43015214384508993,chainlink,chainlink,48,0x8ad599c3a0ff1de082011efddc58f1908eb6e6d8,chainlink,stress,,,,723
study_recent,,weth_usdc_3000_month_24558867_24566066_w01,exports/study_recent/retune/s200_g0.5/2026_03/weth_usdc_3000_month_24558867_24566066_w01,weth_usdc,3000,24558867,24566066,1,observed_pool,0.3818424566088118,0.0,1.0,1538146.1932725299,19871.33629995864,91.46743196225725,6.219986318936491,0.0,100.0,1.0,0.0,0.0,chainlink,solver_cost,1.0,auction_beats_hook,0.017356475300400534,,,,linear_fee|log_fee|hook_fee|fixed_fee,0.0,325,0,0.9672619047619048,0.43391188251001334,chainlink,chainlink,69,0x8ad599c3a0ff1de082011efddc58f1908eb6e6d8,chainlink,stress,,,,749
study_recent,,weth_usdc_3000_month_24630867_24638066_w11,exports/study_recent/retune/s200_g0.5/2026_03/weth_usdc_3000_month_24630867_24638066_w11,weth_usdc,3000,24630867,24638066,11,observed_pool,0.29411764705882354,0.0,1.0,1187593.342348812,3525.855563960504,2.7849338743835688,1.1078142164314349,0.0,100.0,1.0,0.17873303167420815,0.0,chainlink,solver_cost,1.0,auction_beats_hook,0.027149321266968326,,,,linear_fee|log_fee|hook_fee|fixed_fee,0.0,123,0,0.9461538461538461,0.45701357466063347,chainlink,chainlink,42,0x8ad599c3a0ff1de082011efddc58f1908eb6e6d8,chainlink,stress,,,,442
study_recent,,weth_usdc_3000_month_24702867_24710066_w21,exports/study_recent/retune/s200_g0.5/2026_03/weth_usdc_3000_month_24702867_24710066_w21,weth_usdc,3000,24702867,24710066,21,observed_pool,0.27391304347826084,0.0,1.0,263855.2680916533,702.3245720132254,-0.34283644222887233,0.3497558202683804,0.0,100.0,1.0,0.10434782608695652,0.0,chainlink,solver_cost,1.0,auction_beats_hook,0.004347826086956522,,,,hook_fee|linear_fee|log_fee|fixed_fee,0.0,76,0,1.0,0.43478260869565216,chainlink,chainlink,32,0x8ad599c3a0ff1de082011efddc58f1908eb6e6d8,chainlink,stress,,,,230
study_recent,,weth_usdc_3000_month_24774867_24781026_w31,exports/study_recent/retune/s200_g0.5/2026_03/weth_usdc_3000_month_24774867_24781026_w31,weth_usdc,3000,24774867,24781026,31,observed_pool,0.337890625,0.0,1.0,1378157.9036977787,4234.735215757741,-2.1172808967530727,0.9781201362381068,0.0,100.0,1.0,0.0859375,0.0,chainlink,solver_cost,1.0,auction_beats_hook,0.029296875,,,,linear_fee|log_fee|hook_fee|fixed_fee,0.0,162,0,0.9642857142857143,0.40234375,chainlink,chainlink,39,0x8ad599c3a0ff1de082011efddc58f1908eb6e6d8,chainlink,stress,,,,512
study_recent,,weth_usdc_3000_month_24781026_24788225_w01,exports/study_recent/retune/s200_g0.5/2026_04/weth_usdc_3000_month_24781026_24788225_w01,weth_usdc,3000,24781026,24788225,1,observed_pool,0.34,0.0,1.0,1900882.893632747,2763.3586356979795,32.94773425720632,1.635275913428934,0.0,100.0,1.0,0.0,0.0,chainlink,solver_cost,1.0,auction_beats_hook,0.05090909090909091,,,,log_fee|linear_fee|hook_fee|fixed_fee,0.0,240,4,0.9876543209876543,0.44363636363636366,chainlink,chainlink,38,0x8ad599c3a0ff1de082011efddc58f1908eb6e6d8,chainlink,stress,,,,550
study_recent,,weth_usdc_3000_month_24853026_24860225_w11,exports/study_recent/retune/s200_g0.5/2026_04/weth_usdc_3000_month_24853026_24860225_w11,weth_usdc,3000,24853026,24860225,11,observed_pool,0.29577464788732394,0.0,1.0,709833.7571044249,4573.49907324207,45.48474956501741,4.192995731232598,0.0,100.0,1.0,0.30633802816901406,0.0,chainlink,solver_cost,1.0,auction_beats_hook,0.014084507042253521,,,,linear_fee|log_fee|hook_fee|fixed_fee,0.0,82,0,0.9534883720930233,0.5950704225352113,chainlink,chainlink,26,0x8ad599c3a0ff1de082011efddc58f1908eb6e6d8,chainlink,stress,,,,284
study_recent,,weth_usdc_3000_month_24917826_24925025_w20,exports/study_recent/retune/s200_g0.5/2026_04/weth_usdc_3000_month_24917826_24925025_w20,weth_usdc,3000,24917826,24925025,20,observed_pool,0.18491921005385997,0.0,1.0,1829530.104093845,2085.3823990479577,23.65019706916064,1.1628828909642865,0.0,100.0,1.0,0.24236983842010773,0.0,chainlink,solver_cost,1.0,auction_beats_hook,0.03949730700179533,,,,linear_fee|log_fee|hook_fee|fixed_fee,0.0,168,0,0.9940828402366864,0.5439856373429084,chainlink,chainlink,32,0x8ad599c3a0ff1de082011efddc58f1908eb6e6d8,chainlink,stress,,,,557
study_recent,,weth_usdc_3000_month_24989826_24996367_w30,exports/study_recent/retune/s200_g0.5/2026_04/weth_usdc_3000_month_24989826_24996367_w30,weth_usdc,3000,24989826,24996367,30,observed_pool,0.19080459770114944,0.0,1.0,610151.6541778869,3495.588143727393,22.082633208017796,1.683251771529764,0.0,100.0,1.0,0.3839080459770115,0.0,chainlink,solver_cost,1.0,auction_beats_hook,0.041379310344827586,,,,hook_fee|linear_fee|log_fee|fixed_fee,0.0,65,0,1.0,0.5333333333333333,chainlink,chainlink,25,0x8ad599c3a0ff1de082011efddc58f1908eb6e6d8,chainlink,stress,,,,435
study_recent,,weth_usdc_3000_month_24996367_25003566_w01,exports/study_recent/retune/s200_g0.5/2026_05/weth_usdc_3000_month_24996367_25003566_w01,weth_usdc,3000,24996367,25003566,1,observed_pool,0.2893772893772894,0.0,1.0,893330.6551812936,5244.665990431677,7.79886670561973,1.8378373168978346,0.0,100.0,1.0,0.0,0.0,chainlink,solver_cost,1.0,auction_beats_hook,0.04395604395604396,,,,linear_fee|log_fee|hook_fee|fixed_fee,0.0,84,1,0.9767441860465116,0.31135531135531136,chainlink,chainlink,33,0x8ad599c3a0ff1de082011efddc58f1908eb6e6d8,chainlink,stress,,,,273
study_recent,,weth_usdc_3000_month_25068367_25075566_w11,exports/study_recent/retune/s200_g0.5/2026_05/weth_usdc_3000_month_25068367_25075566_w11,weth_usdc,3000,25068367,25075566,11,observed_pool,0.20476190476190476,0.0,1.0,492041.4662770931,1885.504425572697,2.4149852426489815,1.2092342791872037,0.0,100.0,1.0,0.44761904761904764,0.0,chainlink,solver_cost,1.0,auction_beats_hook,0.047619047619047616,,,,linear_fee|log_fee|hook_fee|fixed_fee,0.0,59,0,0.7375,0.5880952380952381,chainlink,chainlink,23,0x8ad599c3a0ff1de082011efddc58f1908eb6e6d8,chainlink,stress,,,,420
study_recent,,weth_usdc_3000_month_25140367_25147566_w21,exports/study_recent/retune/s200_g0.5/2026_05/weth_usdc_3000_month_25140367_25147566_w21,weth_usdc,3000,25140367,25147566,21,observed_pool,0.36187845303867405,0.0,1.0,636576.8621136189,709.3838313999586,-2.677164315711707,0.8416536595889481,0.0,100.0,1.0,0.1878453038674033,0.0,chainlink,solver_cost,1.0,auction_beats_hook,0.04696132596685083,,,,linear_fee|log_fee|hook_fee|fixed_fee,0.0,99,1,0.9339622641509434,0.46408839779005523,chainlink,chainlink,26,0x8ad599c3a0ff1de082011efddc58f1908eb6e6d8,chainlink,stress,,,,362
study_recent,,weth_usdc_3000_month_25212367_25218797_w31,exports/study_recent/retune/s200_g0.5/2026_05/weth_usdc_3000_month_25212367_25218797_w31,weth_usdc,3000,25212367,25218797,31,observed_pool,0.3619047619047619,0.0,1.0,93139.40465064158,209.42961022790405,4.90418146540469,0.7537193781116408,0.0,100.0,1.0,0.11904761904761904,0.0,chainlink,solver_cost,1.0,auction_beats_hook,0.08571428571428572,,,,linear_fee|log_fee|hook_fee|fixed_fee,0.0,18,0,0.29508196721311475,0.20476190476190476,chainlink,chainlink,22,0x8ad599c3a0ff1de082011efddc58f1908eb6e6d8,chainlink,stress,,,,210
study_recent,,weth_usdc_3000_month_25218797_25225996_w01,exports/study_recent/retune/s200_g0.5/2026_06/weth_usdc_3000_month_25218797_25225996_w01,weth_usdc,3000,25218797,25225996,1,observed_pool,0.38441558441558443,0.0,1.0,779841.7098376665,1313.2645903619705,-0.8210357788484544,0.8746978483971249,0.0,100.0,1.0,0.0,0.0,chainlink,solver_cost,1.0,auction_beats_hook,0.033766233766233764,,,,hook_fee|linear_fee|log_fee|fixed_fee,0.0,165,0,1.0,0.42857142857142855,chainlink,chainlink,37,0x8ad599c3a0ff1de082011efddc58f1908eb6e6d8,chainlink,stress,,,,385
study_recent,,weth_usdc_3000_month_25290797_25297996_w11,exports/study_recent/retune/s200_g0.5/2026_06/weth_usdc_3000_month_25290797_25297996_w11,weth_usdc,3000,25290797,25297996,11,observed_pool,0.22291993720565148,0.0,1.0,539848.4744181362,4550.433509453782,52.25741797382943,1.2564425598925584,0.0,100.0,1.0,0.25274725274725274,0.0,chainlink,solver_cost,1.0,auction_beats_hook,0.0706436420722135,,,,linear_fee|log_fee|hook_fee|fixed_fee,0.0,149,1,0.9802631578947368,0.48822605965463106,chainlink,chainlink,38,0x8ad599c3a0ff1de082011efddc58f1908eb6e6d8,chainlink,stress,,,,637
study_recent,,weth_usdc_3000_month_25355597_25362796_w20,exports/study_recent/retune/s200_g0.5/2026_06/weth_usdc_3000_month_25355597_25362796_w20,weth_usdc,3000,25355597,25362796,20,observed_pool,0.2808798646362098,0.0,1.0,128679.53714243558,4343.7212258353975,5.287592281049001,0.9758023887050595,0.0,100.0,1.0,0.11844331641285956,0.0,chainlink,solver_cost,1.0,auction_beats_hook,0.07614213197969544,,,,linear_fee|log_fee|hook_fee|fixed_fee,0.0,77,2,0.6814159292035398,0.2521150592216582,chainlink,chainlink,25,0x8ad599c3a0ff1de082011efddc58f1908eb6e6d8,chainlink,stress,,,,591
study_recent,,weth_usdc_3000_month_25427597_25433938_w30,exports/study_recent/retune/s200_g0.5/2026_06/weth_usdc_3000_month_25427597_25433938_w30,weth_usdc,3000,25427597,25433938,30,observed_pool,0.23429541595925296,0.0,1.0,334084.2232688295,1703.4865705121774,2.638167623837944,0.8647518408354271,0.0,100.0,1.0,0.1969439728353141,0.0,chainlink,solver_cost,1.0,auction_beats_hook,0.028862478777589132,,,,hook_fee|linear_fee|log_fee|fixed_fee,0.0,190,0,1.0,0.5195246179966044,chainlink,chainlink,28,0x8ad599c3a0ff1de082011efddc58f1908eb6e6d8,chainlink,stress,,,,589
study_recent,,weth_usdc_3000_month_24136052_24143251_w01,exports/study_recent/retune/s200_g2/2026_01/weth_usdc_3000_month_24136052_24143251_w01,weth_usdc,3000,24136052,24143251,1,observed_pool,0.2876712328767123,0.09090909090909091,0.9090909090909091,490268.8589044928,1910.6363037939882,-11.034573108074255,1.8779272672090361,0.0,100.0,1.0,0.0,0.09090909090909091,chainlink,solver_cost,1.0,auction_beats_hook,0.03767123287671233,,,,linear_fee|log_fee|hook_fee|fixed_fee,0.0,58,1,0.9666666666666667,0.20205479452054795,chainlink,chainlink,28,0x8ad599c3a0ff1de082011efddc58f1908eb6e6d8,chainlink,stress,,,,292
study_recent,,weth_usdc_3000_month_24208052_24215251_w11,exports/study_recent/retune/s200_g2/2026_01/weth_usdc_3000_month_24208052_24215251_w11,weth_usdc,3000,24208052,24215251,11,observed_pool,0.3044397463002114,0.0,1.0,3325630.881719516,7157.620846553706,-2.1649644286371768,3.271780095329986,0.0,100.0,1.0,0.09090909090909091,0.0,chainlink,solver_cost,1.0,auction_beats_hook,0.012684989429175475,,,,linear_fee|log_fee|hook_fee|fixed_fee,0.0,80,0,0.9523809523809523,0.26004228329809725,chainlink,chainlink,26,0x8ad599c3a0ff1de082011efddc58f1908eb6e6d8,chainlink,stress,,,,473
study_recent,,weth_usdc_3000_month_24280052_24287251_w21,exports/study_recent/retune/s200_g2/2026_01/weth_usdc_3000_month_24280052_24287251_w21,weth_usdc,3000,24280052,24287251,21,observed_pool,0.3461077844311377,0.0,1.0,5504226.20380149,26322.13155189436,1.6672798469662666,1.7164923814302013,0.0,100.0,1.0,0.13293413173652693,0.0,chainlink,solver_cost,1.0,auction_beats_hook,0.032335329341317366,,,,linear_fee|log_fee|hook_fee|fixed_fee,0.0,233,0,0.8629629629629629,0.4119760479041916,chainlink,chainlink,56,0x8ad599c3a0ff1de082011efddc58f1908eb6e6d8,chainlink,stress,,,,835
study_recent,,weth_usdc_3000_month_24352052_24358292_w31,exports/study_recent/retune/s200_g2/2026_01/weth_usdc_3000_month_24352052_24358292_w31,weth_usdc,3000,24352052,24358292,31,observed_pool,0.32890070921985815,0.0,1.0,20121658.613892846,12119.970259390771,14.276610922068357,1.0325714157784596,0.0,100.0,1.0,0.01773049645390071,0.0,chainlink,solver_cost,1.0,auction_beats_hook,0.0062056737588652485,,,,linear_fee|log_fee|hook_fee|fixed_fee,0.0,442,0,0.9587852494577006,0.4095744680851064,chainlink,chainlink,96,0x8ad599c3a0ff1de082011efddc58f1908eb6e6d8,chainlink,stress,,,,1128
study_recent,,weth_usdc_3000_month_24358292_24365491_w01,exports/study_recent/retune/s200_g2/2026_02/weth_usdc_3000_month_24358292_24365491_w01,weth_usdc,3000,24358292,24365491,1,observed_pool,0.2785947712418301,0.0,1.0,6829359.708838411,21658.532396442257,214.90709421038628,2.94425613940495,0.0,100.0,1.0,0.0,0.0,chainlink,solver_cost,1.0,auction_beats_hook,0.03676470588235294,,,,hook_fee|linear_fee|log_fee|fixed_fee,0.0,586,0,1.0,0.47875816993464054,chainlink,chainlink,124,0x8ad599c3a0ff1de082011efddc58f1908eb6e6d8,chainlink,stress,,,,1224
study_recent,,weth_usdc_3000_month_24423092_24430291_w10,exports/study_recent/retune/s200_g2/2026_02/weth_usdc_3000_month_24423092_24430291_w10,weth_usdc,3000,24423092,24430291,10,observed_pool,0.25158227848101267,0.0,1.0,551872.7942695504,2481.183189741336,2.5942909248406067,0.531675872962815,0.0,100.0,1.0,0.314873417721519,0.0,chainlink,solver_cost,1.0,auction_beats_hook,0.03322784810126582,,,,hook_fee|linear_fee|log_fee|fixed_fee,0.0,128,3,1.0,0.5221518987341772,chainlink,chainlink,42,0x8ad599c3a0ff1de082011efddc58f1908eb6e6d8,chainlink,stress,,,,632
study_recent,,weth_usdc_3000_month_24487892_24495091_w19,exports/study_recent/retune/s200_g2/2026_02/weth_usdc_3000_month_24487892_24495091_w19,weth_usdc,3000,24487892,24495091,19,observed_pool,0.2576271186440678,0.0,1.0,669501.6347649811,2009.7380472559016,25.711158682825044,1.1908828322093763,0.0,100.0,1.0,0.14745762711864407,0.0,chainlink,solver_cost,1.0,auction_beats_hook,0.05084745762711865,,,,linear_fee|log_fee|hook_fee|fixed_fee,0.0,222,0,0.9779735682819384,0.523728813559322,chainlink,chainlink,40,0x8ad599c3a0ff1de082011efddc58f1908eb6e6d8,chainlink,stress,,,,590
study_recent,,weth_usdc_3000_month_24552692_24558867_w28,exports/study_recent/retune/s200_g2/2026_02/weth_usdc_3000_month_24552692_24558867_w28,weth_usdc,3000,24552692,24558867,28,observed_pool,0.301521438450899,0.0,1.0,1306990.635038285,8693.972135920078,2.620902771828696,0.7736648652041372,0.0,100.0,1.0,0.1825726141078838,0.0,chainlink,solver_cost,1.0,auction_beats_hook,0.04426002766251729,,,,hook_fee|linear_fee|log_fee|fixed_fee,0.0,179,0,1.0,0.43015214384508993,chainlink,chainlink,48,0x8ad599c3a0ff1de082011efddc58f1908eb6e6d8,chainlink,stress,,,,723
study_recent,,weth_usdc_3000_month_24558867_24566066_w01,exports/study_recent/retune/s200_g2/2026_03/weth_usdc_3000_month_24558867_24566066_w01,weth_usdc,3000,24558867,24566066,1,observed_pool,0.3818424566088118,0.0,1.0,1538146.1932725299,19871.33629995864,91.46743196225725,6.219986318936491,0.0,100.0,1.0,0.0,0.0,chainlink,solver_cost,1.0,auction_beats_hook,0.017356475300400534,,,,linear_fee|log_fee|hook_fee|fixed_fee,0.0,325,0,0.9672619047619048,0.43391188251001334,chainlink,chainlink,69,0x8ad599c3a0ff1de082011efddc58f1908eb6e6d8,chainlink,stress,,,,749
