timestamp,block_number,tx_hash,log_index,pool,token0,token1,token0_decimals,token1_decimals,sender,recipient,direction,token0_in,token1_in,token0_out,token1_out,amount0,amount1,sqrt_price_x96,sqrtPriceX96,liquidity,tick,pre_swap_tick
1773908639,24690315,0x67bace23145bf1f6e24fc110dab888f5cee990a9dc260d9d30b1de2c5f67481b,49,0x9a772018fbd77fcd2d25657e5c547baff3fd7d16,0x2260fac5e5542a773aa44fbcfedf7c193bc2c599,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,8,6,0x51c72848c68a965f66fa7a88855f9f7784502a7f,0x51c72848c68a965f66fa7a88855f9f7784502a7f,zero_for_one,1100510,0,0,770644827,1100510,-770644827,2096923800736006449457296234448,2096923800736006449457296234448,176500365147,65521,65521
1773908663,24690317,0xbae98e78a5c1dc61302e757819347320406c1dd1b321b3533d285e8a10171da5,40,0x9a772018fbd77fcd2d25657e5c547baff3fd7d16,0x2260fac5e5542a773aa44fbcfedf7c193bc2c599,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,8,6,0x51c72848c68a965f66fa7a88855f9f7784502a7f,0x51c72848c68a965f66fa7a88855f9f7784502a7f,zero_for_one,1748976,0,0,1224218176,1748976,-1224218176,2096374268974075211567599818223,2096374268974075211567599818223,176500365147,65515,65515
1773908687,24690319,0x91ffef67796d7b8623a3f291584b959ac9e77316e44d14d9a2b2865c826dfb91,50,0x9a772018fbd77fcd2d25657e5c547baff3fd7d16,0x2260fac5e5542a773aa44fbcfedf7c193bc2c599,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,8,6,0x51c72848c68a965f66fa7a88855f9f7784502a7f,0x51c72848c68a965f66fa7a88855f9f7784502a7f,one_for_zero,0,613586102,875836,0,-875836,613586102,2096649560147781236314651538945,2096649560147781236314651538945,176500365147,65518,65518
1773908783,24690327,0x9bc98f032b919ca7f09f8f78a4520df038082872422b5b74e0a3aac47c436360,216,0x9a772018fbd77fcd2d25657e5c547baff3fd7d16,0x2260fac5e5542a773aa44fbcfedf7c193bc2c599,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,8,6,0x51c72848c68a965f66fa7a88855f9f7784502a7f,0x51c72848c68a965f66fa7a88855f9f7784502a7f,zero_for_one,1526243,0,0,1068069318,1526243,-1068069318,2096170121085703166159945849048,2096170121085703166159945849048,176500365147,65513,65513
1773908843,24690332,0xcea225b1033f2db2215a70a66e91d25d444b8383e0fc5dcaffefe362e152d805,130,0x9a772018fbd77fcd2d25657e5c547baff3fd7d16,0x2260fac5e5542a773aa44fbcfedf7c193bc2c599,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,8,6,0x51c72848c68a965f66fa7a88855f9f7784502a7f,0x51c72848c68a965f66fa7a88855f9f7784502a7f,zero_for_one,720753,0,0,504215126,720753,-504215126,2095943787060912337666197361102,2095943787060912337666197361102,176500365147,65511,65511
1773908903,24690337,0x508ae6f15673ee82c46dd964f0587deba5464aa7ef1210ee5771d23d7d074eba,369,0x9a772018fbd77fcd2d25657e5c547baff3fd7d16,0x2260fac5e5542a773aa44fbcfedf7c193bc2c599,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,8,6,0xf48a3f7c0575c85cf4529aa220caf3c055773f1c,0xf48a3f7c0575c85cf4529aa220caf3c055773f1c,zero_for_one,469094,0,0,328104232,469094,-328104232,2095796506371702917104599064364,2095796506371702917104599064364,176500365147,65510,65510
1773909431,24690381,0x046ffa44b3ed74bd5661fa4ae8533f3957f18921786587ce4361e25d005ef071,197,0x9a772018fbd77fcd2d25657e5c547baff3fd7d16,0x2260fac5e5542a773aa44fbcfedf7c193bc2c599,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,8,6,0xbdb3ba9ffe392549e1f8658dd2630c141fdf47b6,0xbdb3ba9ffe392549e1f8658dd2630c141fdf47b6,zero_for_one,825766,0,0,577463547,825766,-577463547,2095537667484499444316572881336,2095537667484499444316572881336,176808287133,65507,65507
1773909455,24690383,0x383b2602e241b59be430ce7674ffc20ea59bd0aff87896746877fd0ec07154ad,145,0x9a772018fbd77fcd2d25657e5c547baff3fd7d16,0x2260fac5e5542a773aa44fbcfedf7c193bc2c599,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,8,6,0xbdb3ba9ffe392549e1f8658dd2630c141fdf47b6,0xbdb3ba9ffe392549e1f8658dd2630c141fdf47b6,zero_for_one,651279,0,0,455343477,651279,-455343477,2095333627121813940282185283704,2095333627121813940282185283704,176808287133,65506,65506
1773909455,24690383,0x113ec489e18eb229573c1ebf75987326a04b42b78c1af6e2c49ac561e4fb9adb,385,0x9a772018fbd77fcd2d25657e5c547baff3fd7d16,0x2260fac5e5542a773aa44fbcfedf7c193bc2c599,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,8,6,0xa5f91e598668040055dc861a7316e677a5b730b0,0x3d90f66b534dd8482b181e24655a9e8265316be9,zero_for_one,30769,0,0,21509617,30769,-21509617,2095323988617288747569072090730,2095323988617288747569072090730,176808287133,65505,65505
1773909551,24690391,0x50496cf96691d7b7865e8b2ed8b8e986dd573f51d0b551c76808d77fdb41bddd,22,0x9a772018fbd77fcd2d25657e5c547baff3fd7d16,0x2260fac5e5542a773aa44fbcfedf7c193bc2c599,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,8,6,0x5050e08626c499411b5d0e0b5af0e83d3fd82edf,0x5050e08626c499411b5d0e0b5af0e83d3fd82edf,zero_for_one,2864939,0,0,2001957937,2864939,-2001957937,2094426589417657078433934139745,2094426589417657078433934139745,176606657645,65497,65497
