tick_index,liquidity_net,liquidity_gross
259520,169903085549670,169903085549670
259560,70659291264,70659291264
259610,-1632498622159117,1632498622159117
259620,161285957210259,161285957210259
259630,-844220332980,844220332980
259740,-343239355033383,343239355033383
259840,143671887703746,143671887703746
259980,-1231180021872739,1231180021872739
260010,-64270335497377,64270335497377
260040,-16209914297541,16209914297541
260090,-2610400916971,2610400916971
260150,644160404000378,644160404000378
260220,-617667699813849,827707602137993
260230,1347096594560205,1613383006038443
260240,159834282448988,159834282448988
260250,629814813402,629814813402
260400,-5491730304197,5539338514257
260410,8198616692034,8198616692034
260490,296001329860,296001329860
260580,17269080852476,17269080852476
260610,1313024632585,1313024632585
260640,-295718052538708,295718052538708
260660,-1592328163979,1592328163979
260720,14662025894056,14662025894056
260780,-1393315359827,1393315359827
260830,12160831832562,12160831832562
260840,34073222052,34073222052
260850,-113302631369337,113302631369337
260940,-5981727672604924,5981727672604924
260950,362823788333659,374396794146549
261030,134166981578573,134166981578573
261040,1698960610523,1698960610523
261170,35370573734002,35370573734002
261180,106473171368707,106473171368707
261240,1250131211762,1250131211762
261260,7881703782823,7881703782823
261290,290881359657760,290881359657760
261400,355186490626740,355186490626740
261410,-107896618744904,107896618744904
261450,24557003705981,24557003705981
261490,515876075,515876075
261500,-70659291264,70659291264
261570,472536685936,472536685936
261630,10111408935567,10111408935567
261700,-162682980814,782390391058
261740,-671480040607443,671480040607443
261750,54045383984890,54045383984890
261780,8496381477318,8496381477318
261810,112479331002075,112479331002075
261830,-36291913803,583415496441
261850,62152008879125,62152008879125
261900,71206576412018,71206576412018
261920,16765952310057,16765952310057
261940,68981213992712,68981213992712
261950,-16765900448630,16766004171484
261960,164548594674641,164865769637603
261970,197181723713280,197181723713280
261990,2475740842560,2475740842560
262000,-5610087245734,5610087245734
262050,210623272682014,210623272682014
262060,109820490967557,109820490967557
262080,2804064931,2804064931
262120,228607696,530140872
262130,-629814813402,629814813402
262210,138897658156001,138897658156001
262240,3991345221043,3991345221043
262250,155213090,913961658
262290,-515876075,515876075
262380,1699293220693339,1699294289868087
262460,2112916037092735,2233021941282697
262560,39023901288475,39023901288475
262580,36662421024,36662421024
262590,14067161826659,14067161826659
262630,7105542012705,7105542012705
262640,-4921998104334,4921998104334
262670,10360773097067,10360773097067
262680,853134592480949,853134592480949
262730,-5117564590701,5117564590701
262780,284955240428608,284955240428608
262840,252002535681478,252002535681478
262850,1279432203454377,1279432203454377
263040,9438612844122,9438612844122
263070,1462719571601898,1462719571601898
263080,2114861463540833,2114861463540833
263090,-1462719571601898,1462719571601898
263100,154912040459909,154912040459909
263110,-48069791411607,72385722287417
263160,85881044670957,85881044670957
263190,2351705761455690,2351705761455690
263210,-27381164248621,27381164248621
263220,-632229953870494,1481287864368470
263230,881639893532170,881639893532170
263270,288837351393506,288837351393506
263290,483121416457628,483121416457628
263310,19728935287294,19728935287294
263320,487982904421,487982904421
