brier_score,count,evaluation_scheme,expected_calibration_error,mean_toxicity_probability,method,observed_toxic_rate,pool_family,probability_branch,test_month
0.1260448548290248,1385,rolling_chronological,0.01907258416152692,0.8718503695020237,sign_platt,0.8534296028880867,paxg_usdc_500,closes_gap,2026-02
0.13876343966874605,994,rolling_chronological,0.07750103175673574,0.8235281335885192,sign_platt,0.8058350100603622,paxg_usdc_500,closes_gap,2026-03
0.06330071695483615,318,rolling_chronological,0.11211572809298105,0.8253771657893647,sign_platt,0.9213836477987422,paxg_usdc_500,closes_gap,2026-04
0.07628276868617385,192,rolling_chronological,0.048604132199069464,0.8948536242537646,sign_platt,0.8802083333333334,paxg_usdc_500,closes_gap,2026-05
0.08682766145161278,171,rolling_chronological,0.06416955712870819,0.8544352432840756,sign_platt,0.8011695906432749,paxg_usdc_500,closes_gap,2026-06
0.084150944322648,1609,rolling_chronological,0.2157064747291963,0.2548612292351006,sign_platt,0.03915475450590429,paxg_usdc_500,widens_gap,2026-02
0.06611249369630087,973,rolling_chronological,0.13314982285430296,0.1824817858553307,sign_platt,0.04933196300102775,paxg_usdc_500,widens_gap,2026-03
0.11571161942031802,562,rolling_chronological,0.31810225550240845,0.32344033379422343,sign_platt,0.005338078291814947,paxg_usdc_500,widens_gap,2026-04
0.051081678055540446,304,rolling_chronological,0.21863902991307954,0.22192850359729008,sign_platt,0.003289473684210526,paxg_usdc_500,widens_gap,2026-05
0.029754849341634478,210,rolling_chronological,0.13849091299246388,0.14801472251627343,sign_platt,0.009523809523809525,paxg_usdc_500,widens_gap,2026-06
0.16506645645457385,864,rolling_chronological,0.09564188060123421,0.8803641028234565,sign_platt,0.7847222222222222,weth_usdc_3000,closes_gap,2026-02
0.1138244327213727,618,rolling_chronological,0.04116111314067012,0.8285051792011029,sign_platt,0.8511326860841424,weth_usdc_3000,closes_gap,2026-03
0.09000219920378782,534,rolling_chronological,0.04393381274201952,0.8220871273532301,sign_platt,0.8614232209737828,weth_usdc_3000,closes_gap,2026-04
0.0603222074001234,352,rolling_chronological,0.037491762804334375,0.8593865168701417,sign_platt,0.8579545454545454,weth_usdc_3000,closes_gap,2026-05
0.10485520826484757,584,rolling_chronological,0.05941564114039526,0.8653697687952884,sign_platt,0.815068493150685,weth_usdc_3000,closes_gap,2026-06
0.32602705120633113,800,rolling_chronological,0.2776388260521968,0.25486117394780317,sign_platt,0.5325,weth_usdc_3000,widens_gap,2026-02
0.4400999120622516,465,rolling_chronological,0.47251509008590753,0.20060318948398498,sign_platt,0.6731182795698925,weth_usdc_3000,widens_gap,2026-03
0.2890817295804348,331,rolling_chronological,0.19750079053566827,0.28134310364335763,sign_platt,0.4773413897280967,weth_usdc_3000,widens_gap,2026-04
0.24520867640755734,298,rolling_chronological,0.13042044940766953,0.22192854388092106,sign_platt,0.3523489932885906,weth_usdc_3000,widens_gap,2026-05
0.2952486803723417,529,rolling_chronological,0.23611295745752311,0.16653354537801562,sign_platt,0.40264650283553877,weth_usdc_3000,widens_gap,2026-06
0.017400113020665346,44,rolling_pool_held_out,0.12611887452757142,0.8738811254724286,global_offset,1.0,eurc_usdc_500,closes_gap,2026-02
0.028205340332753726,31,rolling_pool_held_out,0.16584511100394791,0.3140806705057664,global_offset,0.1935483870967742,eurc_usdc_500,closes_gap,2026-03
